Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00009	unclassified	11.179834232	3.8914055964	20.3006800989	5.7635639167	3.9959936166	0	12.2377719557	5.6379965762	0	0	4.8497258062	52.8293984777	0	19.7744408598	24.7576596983	11.0623371661	0	0	0	0	8.1366551896	0	9.8649311327	0	0	0	0	0	0	19.3354125587	28.3251322838	20.6553930237	0	0	0	0	0	6.3034193624	20.1952676414	0	0	26.6598294152	11.9356357942	13.2461998494	0	0	23.8874137992	0	0	0	0	0	3.4194401379	0	9.9005635325	0	3.6437088187	0	0	4.6636862271	0	19.3495951298	0	0	0	9.9765009966	0	0	8.9250778964	16.5329044631	15.7297573942	0	35.8467511279	0	12.9829061823	0	0	3.1727562225	0	0	0	0	0	0	51.5934421846	30.890850927	15.1257747265	25.8991875539	0	0.4328791096	0	0	0	0	0	46.9959870886	0	0	0	0	0	0	0	0	0	0	8.8544609506	0	0	0	0	0	0	0	0	0	0	24.7092928326	40.771948432	59.2628464857	0	0	0	0	0	10.6362675731	6.484106973	49.8288102666	0	73.6012269725	2.6224623809	4.863233691	48.5784804655	2.57901918	74.5361826611	0	92.0234170204	0	0.2306092963	0	0	0	0	1.6171254447	46.532918291	7.9279101037	0	61.3115926802	13.5895180806	0	0	12.8750227756	38.7488486318	0	44.0139591027	13.4061103555	17.699859416	4.1484372758	40.2384287198	207.7795242807	9.4056033129	0	0	6.7558133048	9.9549845473	22.7510463864	8.7442432241	0	26.1734329674	45.892091883	32.3528858103	16.1929864344	12.0635720593	20.5766672235	23.1509485812	0	5.2328355119	0	0	6.0940913811	5.0883323927	0
M00010	unclassified	27.1830253872	7.8413667637	61.9120269823	24.4861703986	16.5677841427	0	15.2961536605	0	0	5.2898608966	0	0	25.6642892631	66.4446579191	54.8443890811	0	0	0	45.3798459977	0	0	0	8.9255726016	0	0	0	0	0	0	0	77.9139923044	36.1050051343	27.6280169071	30.2288907027	17.3822037384	2.7165431548	0	0	41.3075519958	15.4856124141	8.7372423168	46.8104562687	13.2027929753	12.620397226	2.6621281982	0	43.8740115953	0	6.2129829562	0	25.6830580231	0	0	48.535032487	0	58.3344687217	3.3511112581	2.3778109933	0	3.3777899909	0	66.0676454006	0	16.6461479206	3.8062921613	15.8558128642	8.6063493387	0	13.9760248345	27.4285432205	48.2053425314	29.6636287532	124.9886292432	76.3829553437	10.1786562765	4.5137272167	0	0	23.8401760518	0	22.2445216123	37.9308494859	44.6506110547	32.8913078731	37.562289659	37.8208379672	16.8924975733	33.2438362044	0	0	7765.2224804652	0	774.8880646487	0	1.7487999543	129.4944462124	0	170.3622675711	0	0	0	2.1356338626	0	223.0480482909	32.8332041488	0	17.2685172229	8.925530753	14.9898607457	64.7763948091	64.0908646231	67.9706208597	37.6299946514	24.7315506962	0	0	81.1808185582	68.2462758501	98.1005945405	0	165.8624225683	12.0756424258	0	0	0	0	0	70.4331427367	0	0	0	10.0497447105	54.0643905367	0	110.8704387304	0	28.273958523	22.4179305511	0	91.9514429715	0	0	20.0760089528	2.7798253615	67.1755132098	0	0	257.2430629327	12.988107422	0	21.522165412	43.0060155784	19.2033102661	11.6476031568	30.9534038752	33.8838525346	18.6376422908	0	105.9687380558	298.788047214	0	24.6442104081	0	11.5347466433	14.4467752011	31.4418901973	12.2970014208	16.6671577556	30.5480335153	46.6304021213	38.953843491	34.7219501327	31.8527103894	13.531743028	0	3.905120181	13.6358217498	0	1.8612249091	9.7990085913	15.2671346656	1.4422831813
M00011	unclassified	0	2.2155283311	0	0	0	0	0	0	0	1.5566266126	0	0	14.8565345708	0	0	0	5.2135544147	6.4893529232	25.0697287974	2.4371157547	0	0	0	0	0	0.2587522432	0.4770511145	0	0	0	0	0	0	10.2952902173	0	0	0	0	0	20.810211019	0	0	0	0	0	0	20.7403448966	6.1025067522	1.9181767138	2.2501859354	16.4203114848	0	0	0	0	13.3137990619	0	1.1102221998	7.0645597683	0	0	6.8858563695	7.8935188784	2.4925929538	0	0	6.0948528974	0	0	0	17.8256867923	11.5960765128	32.7322250882	18.1685800084	0	0	0	0	43.3576751394	0	0	0	0	13.537127313	0	0	0	0	0	0	2204.0482179042	0	219.2188048718	0	0.1850126911	0	0	47.7783639911	0	3.561620502	0.2018728547	7.005580666	0	0	0	13.4273095611	0	8.9352874997	7.1330317852	0	5.1582035248	0	0	6.0087691883	0	0	25.7623142404	0	0	0	0	0	0	0	2.2861913774	0	0	0	0	0	0	0	0	0	0	0.9200242866	0	58.0127904209	0	0	0	1.1378178559	10.9089179544	0	0	0	1.1805568991	0	0	0	30.9802291089	0	0	0	0	0	0	0	0	0	0	15.7773389679	4.9282952258	0	0	0	13.035895608	0	20.7682099664	37.2957377775	0	0	0	0	0	0	0	1.3946904855	2.2717561323	5.1289621618	0	1.4312999497
M00012	unclassified	12.8806191472	5.350558086	10.5820309822	0	0	0	0	0	0	3.3524041872	10.5803655414	9.7737338391	0	32.3237972228	33.1311254738	0	9.1113821653	0	0	9.2016139597	16.106201511	0	0	0	0	0	0	0	0	0	52.8524038964	18.3152897408	14.7340578131	0	0	0	0	0	0	29.4055492318	11.0835355928	52.5399084286	0	0	0	25.6664603673	31.2948217606	30.957131874	9.1367191872	7.1044554386	0	19.9069410215	0	0	0	0	4.7580500075	2.2028589437	0	5.2267206032	0	0	0	11.2644598971	4.6217144227	6.4146078949	0	29.1964939044	10.5652199585	19.3133583178	0	0	81.2109827076	47.9962612919	7.1062605209	2.6876459639	3.6693831196	0	0	0	0	0	42.2819091774	0	0	25.4235922906	0	0	0	0	3854.6771071047	0	376.4075338253	0	0	57.7022674771	0	88.3286293253	0	166.7468191888	0	4.7045384028	0	0	15.5935022512	49.878795697	0	7.3311798978	0	27.3560247334	0	0	0	0	0	0	0	43.0875895275	0	0	0	0	0	0	0	0	0	62.7233746344	13.3953896946	0	0	0	63.6724221144	0	0	7.1371155707	152.7260286175	0	0	69.2320258734	0	98.2779865683	29.4063007891	0	49.0625051308	0	142.5790335387	192.6910117425	11.5296531189	0	0	17.3769179585	62.2973497585	0	22.644531508	19.6174993434	20.5847742222	10.9531385082	47.2471271748	184.6909484633	10.5058405748	16.1344530334	5.304753613	4.4383395286	8.2154523528	8.1313883038	0	0	36.7286542068	66.2894177251	34.2381693344	24.9216492829	0	32.9884130062	0	5.4225890091	10.0666732409	0	5.8364574896	7.2269706116	9.1957911443	1.3358365969
M00013	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03766068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0313109039	0	740.4718702283	0	74.252076203	0	0	11.0109745645	0	14.476980634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00014	unclassified	0	10.579704915	0	0	0	0	4.4043954668	0	0	1.5824439046	4.7885204184	124.5318323065	24.9218784522	22.5049279251	18.9904679597	0	0	0	16.7268141841	1.7965368836	0	22.2279434451	0	1.8717715279	0	0	0	0	0	0	34.0268418442	27.7240371343	27.0184446392	0	0	0	0	0	117.9285449945	41.5000673747	36.9321338345	214.7776865643	49.9525812454	52.341557549	0	63.5757721249	0	0	49.9178076275	20.4425970922	0	4.4013155416	5.3633602899	7.0712625699	0	5.2035182097	8.5653904723	8.0726313323	18.5919095106	11.4450905877	40.0552789422	0	5.9116627487	22.1140329945	10.0329394202	69.8182553849	7.4229783694	0	5.6498282507	0	23.015378694	8.2945753678	27.2617207559	6.9109167368	0	0	148.6661087503	162.4452023655	20.5480975453	0	93.5738422117	146.8327194547	74.5795409093	0	76.3364776496	189.9818731234	11.475302573	53.6461915752	1.3538403917	0	0	0	0	0	0	0	0	0	0	0	2.1015977526	6.5007650846	16.8459881382	108.5735914333	10.6484114885	2.3631698769	4.157909645	27.3429541641	19.2469298264	20.7449108873	55.2603533014	51.806350832	24.052261628	20.3938785977	0	0	192.2488874194	44.438955705	52.1707716046	0	0	0	0	0	0	15.8812787657	0	0	0	0	0	0	0	0	5.4569576026	0	0	26.2891695846	0	0	0	0	421.8629669485	3.4459953031	0	0	0	0	36.2144616815	0	0	2.4277061098	28.2191495437	31.5025917183	52.2278689529	1.9440891679	0	11.2985880874	125.5590250555	75.7185480431	55.0916853894	5.3242004582	13.4439177917	11.4225241627	15.6326838858	51.8908062194	46.2437157444	12.5853120428	13.6236065227	30.9738030116	19.1375532318	0	4.133975192	0	0	0	0	0	0	0	20.3092230131	0
M00015	unclassified	21.5147620994	15.2039682121	5.3915506316	2.8543312905	7.1709137603	2.2913412864	12.0581865618	0	0.4745812963	7.0617967898	162.3499697001	29.8568164999	14.0131497523	23.6656040762	58.297662501	14.7194192702	7.287759319	12.9968361595	55.1589037244	5.2680442572	26.665758413	25.0981886685	2.6069984879	0	1.3220267099	0	0	0	3.3797795969	30.1830052653	197.6174112519	129.0809455007	83.9798460541	83.8618513047	73.8256640839	0	1.396776326	15.5783571155	23.555302652	12.1895609042	27.1764099356	40.1415478062	27.874421892	17.8918676249	10.41365623	38.7780304528	66.166612106	51.7288238112	0.3333586867	3.0691659813	4.6971821443	0	11.4590374399	4.9657838654	223.849705707	7.2532028497	0	3.2433706858	4.6365052338	0.9176808873	1.3224448989	11.0279456911	5.8182144318	29.1358670278	8.2509154024	88.036445574	21.4463385003	27.9206885418	7.930190924	41.9249348917	18.0511636858	20.0890058121	45.8650442181	9.3772658247	57.3209644884	166.8797911044	1.9656587914	0.7761250108	100.5222829473	0	73.5629170659	138.5463932006	153.9923705862	109.4954582212	119.9156471969	116.2412589928	37.1512347729	119.6408287338	2.2121916693	14.0662335677	4525.418881032	64.2656959962	430.9892506115	16.8336514482	12.9685511544	75.030398101	3.4827197915	116.6864643145	3.1325390655	7.2892323987	0	1.5777117394	0	105.9319093104	30.3434449358	61.228952749	3.5185906394	6.1124401338	2.1340532794	35.3013756714	89.7448170031	19.9616699513	30.0487981839	3.9782218927	0	3.2391814712	484.7154383983	48.190325609	93.1863003244	636.921679932	856.4715805983	76.0372990832	9.7365968279	0	18.2617767857	11.8279520275	4.262596599	36.6863280517	9.2522665008	14.4106319704	3.1287937452	19.276109575	25.1845842975	4.732628076	31.4434214687	3.2155902404	31.8350670215	121.5420486718	0	20.0706108138	1.8634169271	10.6061930602	63.055576419	0	26.0339688908	18.7121193496	25.5609946031	32.6582449437	52.1973307937	1.1971142948	89.4329215256	3.336169098	20.0693705122	4.245964183	105.9450385944	34.8358014826	44.2792381967	23.0864455198	80.1177411186	551.8520340832	13.0155440973	36.8582405241	18.6108254395	14.7882905979	51.2476920575	48.1401190631	40.0923077818	92.2697567381	79.6145787201	81.4430998854	210.7971034367	111.9044675359	91.7869081139	0	11.0530636813	98.1872809404	103.1748230995	147.7047673412	171.5333981145	79.2442796711	34.9227479391	90.6487229099
M00016	unclassified	104.4203973848	4.1813681671	98.786872929	15.0745835362	2.910941949	25.7465203725	81.4010164682	102.7161796202	35.5787938052	6.6266811088	14.0659620888	62.7379138964	40.6352532711	36.7788522134	56.2181471085	5.0048477962	3.8534009797	7.263293451	13.3539633575	3.926847155	5.6300542054	72.2622269148	25.800923848	0	0.2927542533	3.1949704408	2.5150046892	0	0	16.1138394008	44.9629745025	58.1162852026	67.4819998684	0.4568803042	1.596764018	5.0427915519	6.520025115	8.7491927598	36.9841239778	11.0819875345	20.9180601743	40.1760764523	18.7468755495	26.4352655865	13.2828887714	32.9818037389	19.6746840672	9.9928775255	2.5360550622	4.2763391598	3.1124901858	3.1896149055	11.6281640372	7.7765527701	44.0471392895	10.9662147944	13.9284962161	5.740099229	20.1391019954	14.103123433	45.3941905366	9.4024401282	28.3614526223	30.5437668666	13.4303002726	68.1564295556	33.3724943629	12.7812358188	17.8859574458	24.7072563173	29.5670107353	44.7049850266	49.6259792389	16.4403724521	28.5718038354	64.9049206506	1.418408075	2.660273752	58.5270036582	0.2992817239	65.3800847411	78.3194231781	40.9434681154	33.5236554595	74.1873075931	91.1498512567	16.4673169615	22.2358661101	9.4368655588	0	0	72.9439474103	47.6255180508	0	13.915157793	11.0777751088	23.5800249027	307.6509762156	38.2800587661	16.2361094414	29.496042942	63.0741954541	70.3336343174	250.9699314061	39.7838801745	8.4572966086	13.6730210877	92.7197129999	37.1505825615	88.0326205182	113.9388636194	82.5547718747	51.1882446451	40.4772670161	0	62.5521519558	7.6588700205	63.5926902106	52.0180035155	5.3344931915	3.3127734215	11.2328879057	20.4188912693	94.1392438117	6.9930327261	8.2841504273	31.3414459618	51.4014878583	3.4617191858	75.2430788594	6.5556566762	18.1560531608	60.1975787032	3.6620632105	95.6612435139	4.0854299558	110.3919812879	31.9295113324	1.4756575604	2.8006177486	39.7241165576	5.9609813171	25.1842146358	4.2202659104	68.0449642557	89.0227895041	12.0762903363	5.300534744	68.3566048162	11.3663642208	153.2275470538	9.291221098	51.8497021181	12.3719533892	25.980649633	24.2826285029	18.3228584643	2.1389853789	53.362242496	378.7730759606	104.3689265819	56.9941162457	26.7349852474	11.0467214695	11.2368469847	33.9027424644	10.9356764748	44.0854913534	33.4187706232	63.1030680441	54.8943105035	10.3890568652	11.2827218972	15.8787513302	29.5704444574	4.3761233027	2.150802535	9.2886599541	5.7222593085	9.2504081984	14.1844870344	4.0063375332
M00017	unclassified	2.6940962217	3.1074272848	1.6790285427	0	1.4620962182	0	5.1709809777	0	0	3.4362619826	43.2720763253	53.6432651769	14.2975773847	23.7111724461	27.7892267159	13.0460605407	8.9470250861	10.0524631432	29.5808894413	3.5801847819	19.3321813545	288.0763386237	7.3555266652	0	1.3078967656	0	0	0	0	0	52.5661562826	72.1677719981	49.7168787457	13.8685854072	16.1690952848	0	0	11.6960245967	26.6889982991	19.9136629722	14.5597864502	60.015145354	5.8110632158	15.7767009379	5.6781218042	30.1863619874	58.1181564253	13.2843433227	2.665061931	2.7730053895	2.3938994185	7.1396002823	12.8339743364	7.9553532504	38.7817814454	9.3114800974	12.4728007376	6.2932387281	21.5738397648	8.175348439	30.8327163555	12.8844880598	27.8033482453	21.9398211161	14.2344256653	27.4908637829	6.5995411732	10.0424393253	8.3376902772	12.577070039	20.7772215549	64.1762531531	40.0871862389	11.424936239	11.5348216279	34.4626368194	2.3531589119	2.8058438201	11.2808971469	0.4560917808	38.9077387657	72.1114792477	45.4277707828	41.9045530799	41.7383003802	77.5944737087	14.5156181012	29.2357124203	0	33.9260548522	2880.2982314251	0	269.3192140226	39.5907268077	0	49.7473489601	2.763856049	66.3029863864	0	9.5304291522	0	6.393212788	1.8485416368	118.35322236	32.4080549763	7.9482041369	9.3724226075	6.1025004439	3.7614768896	64.7097780214	84.0567599315	47.9380733561	37.9531666969	25.5095406165	1.2314054269	36.7708790805	77.6936448778	48.2832845837	43.694979323	96.7459752523	126.4132297131	30.3788117913	23.3631215346	14.3764044776	6.9819115055	9.5547273507	24.9511010237	38.8280733645	4.079386578	12.3426727567	6.8467869215	17.9645058285	41.0432655706	6.8812190423	37.566913513	9.7436535361	27.334771349	17.5129659218	1.3932734043	19.636105745	194.8687230567	25.3371085382	146.4936567675	4.094086621	30.633711207	112.4902954689	48.9250906048	55.0325770799	24.0672283977	14.7135526667	34.3866221233	10.4872751639	32.3307180587	14.4914703985	13.9218435154	10.6676291926	15.3034348456	8.1418381901	50.6229348036	402.2491265142	24.1326339197	45.9357009687	19.1835845698	18.6454408461	21.8745564401	29.0979149133	4.2921274169	8.6501198155	14.5669711695	20.2064315309	40.4688755256	4.1163345916	4.1100769957	9.6857887481	0	6.5932348439	1.1445195868	8.777063737	4.4886923142	22.8130337201	19.3999160409	3.8710180792
M00018	unclassified	2.9285376289	1.7254181664	2.2659145238	0	3.2243192649	5.8329128832	13.1057387693	11.1537374216	19.9333761416	4.2238641168	50.9331402185	56.3525398544	20.2927886132	26.2637042844	32.7260469978	5.3776661084	10.8714887721	7.4143841435	16.2202923595	7.0637252593	6.9004029836	91.9452172584	0	1.6591067071	0	0.807716577	0	0	4.3005559553	26.4113971728	97.1895991568	98.5783358835	89.1696154176	17.2320801592	9.765315145	0	0	0	21.4179546774	70.931918945	26.4312123877	20.9193634953	11.3905594379	23.7476662623	0	50.8357472818	315.3522359888	15.9582480823	0	2.2133564687	4.1162784471	4.7793737527	14.8793755382	5.2213250411	0	9.8776677755	13.8945948396	8.0604339705	22.2155906583	11.1702794965	35.1127212506	12.0634822244	38.8914468362	25.6278234955	15.1275403718	29.0470237783	31.3494557589	26.7339175001	4.1749324275	9.9244725225	71.0072617139	93.6149445136	78.3198898224	31.9283764236	23.6908220556	27.7339605627	5.8096021339	8.1945228446	19.8662652037	0	104.7372055874	108.0536263385	81.4202512733	53.1993980393	73.5547694789	138.9585287232	18.1464838958	64.313572329	0	40.4059979214	2289.9666779187	99.021839749	226.5446797054	0	0	36.7222096499	17.0244644345	49.8433710665	37.1183998684	8.0902777163	23.6252041398	38.0081923341	19.7014868683	91.2630214452	30.3325455541	0	14.9336978914	7.6796373298	9.9520199211	61.5185429138	13.797891437	45.1797228929	30.7652736743	26.4872350802	0	34.1357990619	70.9223022508	42.9722905776	46.5997738205	85.3371752854	144.7175803398	16.6174045362	14.4254622906	12.3527899081	0	7.0480947785	0	40.6009445733	0	18.6647876642	0	16.9798902073	38.9464251731	3.695756416	44.6437725882	8.379152489	46.1969823117	8.4625258385	0	1.8452935316	0	2.5786157069	11.7060620347	3.7992086268	49.2538707263	10.6474807767	9.9367392032	12.082973965	15.6286832178	13.5109004604	17.4717859369	14.0668154768	25.6578199754	13.8900409766	20.2402531534	4.918348834	18.283120693	0	0	227.8139905534	69.4819985783	29.590070185	15.101432123	0	19.2124391538	61.2067142402	8.4961325468	30.0216736507	15.9562963919	37.7234955104	60.8904538577	4.5224632044	4.6874809888	16.3195129675	27.8410303968	17.0010568307	5.7655241074	3.6110289422	3.715103354	16.0144023359	6.5858332793	3.317358813
M00019	unclassified	41.6261623544	15.1102728005	28.8101552479	16.8555635749	20.1402115958	5.5936801469	29.5079625272	24.8855942253	0.3618607721	6.6291946758	11.6493506502	153.2376272827	77.7246769422	92.1680149789	58.3054248579	13.5255311265	22.8865088183	11.1492588444	74.6068480853	3.493681173	17.0845848431	126.1719552509	65.850386786	2.1284015335	0	0.4758064365	0	23.2356501353	63.6602398129	47.5432412859	64.9873693325	98.2747573788	106.770950647	15.6267604409	14.9670940915	0	0.9518370782	13.1446224141	90.3517567893	95.61058797	38.3855278787	95.4394414942	60.5213414263	130.6256231863	7.8124761007	112.0772595897	18.1157388127	28.0315183523	1.0065224232	5.341702373	55.8460234806	2.3368296016	20.8106978696	38.8590217567	12.7005356082	37.3838828528	55.8564602316	2.7495902861	105.2223243645	49.9852032341	19.4409592868	58.8215370834	112.9493476887	38.7875400957	68.0691121223	50.3888484595	55.9208215592	27.1226154333	29.8028728569	58.1846516454	32.452725201	61.1171239529	101.805623363	35.6243457875	57.1302170122	56.2011900693	33.2680565775	49.8346655865	172.3326916594	1.3464353204	113.9062570104	140.9507011901	120.1973289716	78.2207575487	206.4687903754	150.9608780794	59.8180095321	93.2573074844	1.6345174392	1.3855485921	3834.8891702374	4.1912126504	372.8795904236	8.0326434665	0.6488734057	62.4249577218	60.1321269737	81.48221853	65.3248845164	83.6284004393	55.0905607977	98.7631221046	60.7981110998	132.7858918796	32.2758190965	6.7761690736	18.5350565745	51.7448292871	50.824967682	74.8629097076	148.9626089468	108.1956662986	102.7339048457	57.9001815602	0	74.2855453573	93.6933109123	84.4382211538	81.2630701119	94.6986423518	132.6237494211	27.657844371	20.6594144714	53.0502475125	13.557108505	7.3805548947	7.0854574877	162.7702047814	1.5187299128	256.4989474299	17.8701795925	42.6712573391	208.2470430237	18.1490984127	276.4300219535	12.5300926775	355.7031807821	20.7492572441	0.6665131616	0.5876098195	0.0648096712	3.1910376781	14.6913131399	8.3820041599	157.1086225956	5.0328472017	5.297116572	5.2411506717	8.2192121881	46.409202973	29.7546024952	29.0789950689	138.0433440949	34.8598136235	16.5995841815	12.1285040349	48.6124445409	6.5374518642	172.5869725496	353.0463512918	20.0672908534	43.3319969884	18.8068255753	32.5877279706	28.462113495	106.9760975202	40.9586718977	145.9426570566	99.4416100678	159.5940353469	113.1031000527	73.0076638697	57.0048191084	53.8235554208	123.89435886	15.2573444841	40.6832097379	12.5490074794	11.2213711539	56.1412914597	28.5407786165	19.278208906
M00020	unclassified	17.5900870705	1.5351239623	35.1263848819	6.6317129953	16.6580962442	0	4.7933218135	0	0	0	7.0503156259	0	19.7110321632	51.9240828934	69.8240581545	6.8627222416	3.6946159373	1.6378376935	8.8547395476	2.8640610091	5.303275455	208.9453937955	15.2525693133	0	0	0	0	26.798546073	27.8378930078	66.9352179221	50.4661187672	93.3572978682	83.0017158109	3.6536945803	16.6634427363	0	0	9.0296476841	15.2466689059	6.3963845173	0	52.9498908688	81.2743726161	219.7607988423	19.9225264692	115.545205962	18.1371894578	3.4890083707	0	3.932828286	34.3624814081	1.3598159871	16.5342903846	48.1838488441	3.8671098581	92.2542342565	138.7164523796	1.4608301152	266.1077498314	144.4108650638	20.1162924689	149.4136168818	299.1368497976	14.1854416078	166.5307262833	19.280630254	9.8985939028	23.4681336694	19.7989416763	31.9560649394	30.2867355689	19.682769785	83.8906953225	32.1810996274	25.6973520088	73.0592676804	78.8625426302	101.1864578525	12.0017879884	0	45.0490556648	104.6105722316	27.3189339098	17.0829848006	73.6675327141	140.1331566374	6.8232382834	31.0115260525	7.5621152995	8.713978269	3129.1045298616	19.4978591119	313.4855431961	22.0070591407	8.3963019053	56.8177296688	0	70.4504152252	0	0	0	6.2630578064	7.9826391921	48.337754944	23.3356284401	0	7.6818273483	1.5388710522	33.7720833471	28.9997449523	10.2796359411	48.8301893491	29.3822663865	30.1678986492	0	25.933571657	6.9606308487	35.5297182778	14.6576323093	7.8004089901	3.136441034	36.417953295	15.289787543	11.5395583377	2.3577678829	0	4.6574284106	19.4277937416	0	17.9747265238	1.233274237	5.7438694552	26.7876923891	0	44.7833820578	0	7.3046020851	24.1964810776	2.0741693441	1.4258040374	0	3.53917734	0	9.9294808502	20.4309876092	0	12.308432062	12.0148905165	13.6631778144	1.2563305736	21.7607605911	9.7428530571	8.5083289981	11.2586235539	25.9209352202	13.939507337	4.5724490316	19.1148759584	21.7380174265	207.9065171556	12.1974024667	24.1854910543	9.6343033011	1.4170315069	14.6563068096	73.8604552055	13.6773317094	20.7599627786	18.0612036141	28.5195954834	34.2870099936	59.6502512632	70.1457071604	2.2177085647	4.6888632495	26.5116753244	99.6909195063	42.3475356161	26.0720715769	121.1542860674	65.4835282321	61.390792787
