Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
UNINTEGRATED	c__Negativicutes	0.0022774609	0.013036927	0.006235754	0.0038124471	0.016993598	0.000457862	0.001911429	0.000861911	0.000132821	0.0188125401	0.007864179	0.0004632269	0.007576727	0	0.001031471	0.0025190002	0.004438521	0.0021356594	0.001899606	0	0.000238648	0	0.010542765	0.00249104	0	0.00117621	0.00125597	0.010555018	0.00684414	0.00257035	0.010648775	0.003541914	0.0019745793	0.000466567	0.000823641	0	0.05864377	0.0016677053	0.002491998	3.16052e-05	0.002054194	0.00442425	0.0205451283	0.046181634	0.001956573	0.0097286041	0	0.0013630237	0.000162413	0.000113721	0.00400985	6.67352e-05	0.024127476	0.0171588299	0.0010286796	0.012743366	0.05770409522	0.0041535551	0.0812255719	0.0584943732	0.013540017	0.0322205547	0.08221285	0.0031075566	0.0830893983	0.0060043985	0	0	0	0	0.017053185	0	0.006968583	0.0221081784	0	0	0.050541653	0.026019394	0.00510746	0.004206173	0.000975869	0.001128873	0.00072867	0.0001835866	0.0006260817	0.001159418	0	0.0002159541	0.001626798	0.0008991328	0.000807777	0.002263933	0	0.00130527	0.005513126	0.07012429	0.003622899	0.00821576	0.000211772	0.0002963119	0.000243712	0	0	0.000735254	0.003059267	7.246776e-05	0.0010064136	0	0	0.008274501	0	8.31001e-05	0.0002269063	0.0001429424	0	0.0003203519	0.006363771	0	0	0.002736892	0.0021542782	0.0096512682	0.0003105591	0.000482894	0.0003185033	0	0.001377838	0.0027556183	0.01546936	0.00968327	1.7267e-05	0.000199774	0.011810739	8.146662e-05	0.00156429	8.248284e-05	0.002611459	0.0037901144	0.02566045829	0.001120633	0.00014587844	0.0008041333	0.0009976392	0.0013489417	4.04294e-05	0.002289801	0.002224917	0.0406786107	0.0163858413	0.0002266527	0.017703765	0.0032288377	0.0206278859	5.71747e-05	0.0016858799	0.0026606256	0.0137648756	0.0069648007	0	0	0	1.71079e-05	0	0	0	0.0020492995	0.00215512	0.00519345	0.00503602	0.0028172	0.00356678	0.002549853	0.0026211305	0	0	0.00323015	0.017677972	0.01729074	0.0046026604	0.0275387215	0.0050254842	0.055399997
UNINTEGRATED	c__Proteobacteria_unclassified	9.56277e-05	0	0.000229337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.32317e-05	4.43366e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246896	0.000155517	0	5.47128e-05	0	6.93883e-05	0	0	0	0	0	0	0	0	0	4.51648e-05	0	0	0	3.67551e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.01026e-05	0	0	0	0	0	0	0	0	0	0.0022097	0	0.000303164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531995	0	0.00510316	0.00188403	0	0	0.001803	0.00290344	0.00059525	0.000127882	0.00138367	0	0	0	0	0	0	0	0	0	0	0.000141686	0	0	0	0	0
UNINTEGRATED	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86218e-05	0	0	0	0	0	0	0	0	0	0	0.0015345	0	0	0	0	0	0	0	0.000335427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51042e-05	0	0	0	0	0	0	0	0	0	0	0.000861064	0	0.0506230303	0	0.00779242	0	0.000284158	0	0	0.0010152049	0	0	0	0	0	0	0	0	5.22573e-05	0	0	0	0	0	0	0	0.00142873	0	0	0	0	0	0	0	0.000190363	0	0	0	0.000409901	0	0	0	5.14257e-05	0	0	0.000108283	0	0	0	0	0	0	0	0	0.000437353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	c__Synergistia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74197e-05	0.000157859	0.000176767	0.000174564	0.000200787	0.000377863	0	1.57751e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413063	0.00011831	0.000262884	0.000151321	0.000186597	8.45581e-05	0	5.12399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174585	0	0	0	0	0	0	0	0.00230325	0	0	0	0	0	0	0	6.0124e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	c__Tissierellia	0	0	0	0.000390814	0	0	0	0	0	0	0	0	0	0	0	0	1.97672e-05	0.0001726636	0	0.000127701	6.92175e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009003905	0	5.37821e-05	0.000285697	0	0.00040906127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20731e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93556e-06	0	0	0	0	0	0	0	0	0	0	0	2.98935e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000515299	0	0	0	0	0	9.33937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92266e-05	0
UNINTEGRATED	c__Verrucomicrobiae	0.0707082	0.000401735	0.0452946	0.00600807	0.000368509	0.0157608	0.034452	0.0497577	0	0	0	0	0	0	0.00448908	0.0379411	0.0865566	0.114123	0.0703567	0.000610996	0.0927195	0	0	0	0	0	0	0	0	0	0.0101927	0.013245	0.01861	0	0	0	0	0	0.0385093	0.0388402	0.0924212	0.0625625	0.063445	0.0117319	0	0.00180409	0	0.0103674	0	0	0	0	0	0	0.000668863	0	0	0	0	0	0	0	0	0	0	0	0.00598022	0.0221151	0.00285122	0	0	0.0154039	0	0	0.00368168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126604	0	0	0.0354092	0.013178	0.0166144	9.66017e-06	0.0519305	0	0	0.000621283	0	0	0	0	0.00120832	0	0	0	2.82957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176439	0.0197158	0	0	0.000483335	0	0
ko00010	c__Actinobacteria	2.78517e-05	8.61596845e-05	3.8921241e-05	3.3460382e-05	0.000160228133	1.60990168e-05	1.05748833e-05	0.000143747711	4.31608e-08	0.0002759628103	0.0003360815971	0.0002357041316	0.000136622817	2.16436005e-05	1.1131889e-05	7.8005237e-06	0.000417223957	0.000349498769	2.753845e-05	0.000685851826	1.37024e-05	0.000192687	0	4.6662862e-06	2.77974e-07	0.000613019883	0.000608793	5.42018e-06	6.405226e-06	0	2.476441e-06	0	1.11649e-06	0	0	0	1.8236e-06	7.85736e-06	3.7336608e-06	3.077939e-06	3.142721e-06	2.614678e-06	4.617e-08	4.39601e-06	6.1434707e-05	4.799282e-06	0	0.0001831454392	0.000391892502	0.0005299231481	1.74266e-06	0.00041131282355	3.2985959e-05	1.491607e-05	0.00062361496	3.3592412e-05	1.89125651e-05	0.00017120322	2.7524625e-05	1.33964e-05	1.11069513e-05	0.000302894587	8.2542866e-05	0.0002160495192	1.31768208e-05	8.527913e-05	9.7191409e-05	0.000238117934	0.000566036394	0.000371546553	1.0287509e-05	0.0002614987453	0	8.02815e-07	0.0001358026285	0.00010127186	1.7428692e-05	6.567635e-06	9.004957e-06	2.092556e-06	5.73054386e-05	1.4842967e-05	1.85119704e-05	3.71249905e-05	3.6441938e-05	3.6133931e-05	3.338158e-05	8.1101512e-05	3.3950913e-05	1.5531512e-05	6.5143628e-05	1.6835523e-05	0	1.7896876e-05	6.124549e-06	1.30534e-05	9.1323e-06	3.05005e-06	2.68664e-05	4.193877e-06	1.986458e-05	8.713856e-05	2.611874e-05	6.494283e-06	7.241298e-06	0.0002573057	0.0001772332578	6.02828093e-05	8.835149e-05	3.323218e-06	0.000138635816	5.87838e-07	1.65607e-07	5.719144e-06	0	3.169895e-06	3.031983e-05	8.50131e-07	2.86157e-06	9.1737256e-06	6.9723111e-06	2.2616076e-05	0.00021481037	5.10991741e-05	0.0001433909001	0.0003459749966	0.00060845045	1.197399e-06	0	1.26453e-06	1.09408e-06	0.000125046998	1.4528337e-05	2.8151e-06	1.07243101e-05	3.0517747e-06	1.4064637e-05	1.4659318e-05	9.11285e-08	1.275408e-06	0.00037801218758	1.3346885e-06	0.00026075371	3.67984e-05	9.482056e-06	0.000307071195	4.55299e-06	2.137741e-06	0.0001688550143	2.1457609e-05	3.664205e-05	3.743121e-05	6.9783122e-06	3.16897334e-05	0	3.60487e-05	8.325621e-06	0	0	0	9.187814e-05	0	4.43782e-07	0	0	1.47529938e-05	5.03093e-06	5.89195e-06	6.0039762e-05	0.000265419703	1.3768882e-05	0.000484020924	0.000544780513	4.064582e-07	1.18810417e-05	0.00066047642544	0.0004164084052	0.0003904750145	0.000824376671	0.00024995917047	9.3402342e-05	0.0003388552989
ko00010	c__Bacilli	0.000117094696	0.0005033634064	4.12308218e-05	0.0003486116155	0.0004413397942	0.0013069358804	0.0003029981661	0.000383290227	7.579049e-05	0.000256413734	0.0001140780748	0.0006054781941	2.42056124e-05	1.0407194e-05	0.0001560405084	1.40539618e-05	4.46709962e-05	0.000141674555	0.0001352642424	0.0002357561777	4.121702e-06	0.000908973146	2.1014519e-06	0.0006805030164	0.000464469716	0.000136449799	0.000195473639	9.6154171e-06	3.9663224e-05	2.7490758e-06	0.000388077129	0.000106610351	0.00016693681	8.733191e-06	5.496161e-06	7.37313e-07	0.0006443211154	0.000420274375	0.00015461787	6.62423258e-05	0.000404363173	1.96025874e-05	2.04102592e-05	0.0005122982283	0.0007917046375	4.52823645e-05	1.437079e-05	5.80093835e-05	0.000144875024	7.9732258e-05	1.03110314e-05	0.0001118406208	0.000170813976	6.844645e-05	0.000171922177	0.000106412885	0.0005842574602	0.000121884704	0.0003861650512	0.000429381577	0.0009112143773	0.000146813895	0.0003825622331	9.4556461e-05	0.0004062861769	1.5438044e-05	3.07691808e-05	4.7912256e-05	6.405995e-05	7.87776771e-05	0.0006380979404	0.00010337419	0.0003903201537	0.0003805281674	0.000155593499	0.0003491509821	0.000643566645	0.0003668675189	4.9938638e-05	0.0013931985746	0.000127054841	9.79628443e-05	0.000248044835	0.000262206067	0.0001801508826	0.000174600728	3.09905e-07	3.2453223e-05	0.0001928845177	0.0002694183488	0.0004375069339	0.000822735821	0.0002385448306	0.0004568296652	0.000182186986	7.5103641e-05	3.1027144e-05	0.0006904679287	4.356973e-06	5.909021e-06	8.9099043e-06	1.1688174e-05	5.119488e-06	0.000102661394	0.000124246476	2.1300399e-05	5.37976451e-05	6.724494e-06	6.08564e-07	0.000220576908	1.767161e-06	1.57473211e-05	2.754391e-06	2.927295e-05	0.0007559966	3.9544076e-05	0.000423727674	2.921599e-05	5.15087e-05	4.89034634e-05	2.6738763e-05	0.0001289434786	0.0002359652251	4.13162973e-05	0.000149444158	0.0001212024928	0.0001905622213	2.16293743e-05	0.001344723856	3.5053037e-05	5.887869e-05	8.34528135e-05	0.0001119801984	3.07757283e-05	6.19974685e-05	0.0004869899307	7.37660293e-05	6.5558375e-05	1.287043e-06	0.000992381775	7.74390316e-05	0.0004760067815	8.7478116e-05	0.000217964099	9.2699619e-05	0.0001727225085	0.000386886625	0.0002953334829	0.000184136716	7.93243691e-05	2.1655006e-05	0.000196010821	0.0004443291878	8.59234496e-05	4.03577411e-05	0.000232598536	9.5974852e-05	2.803471e-06	2.8339155e-05	6.4066604e-06	9.08395006e-05	7.34269e-07	3.444558e-07	3.15127e-07	9.68577e-07	0.000154643945	3.68319988e-05	5.11795694e-05	3.3357234e-05	4.9349875e-05	7.7684387e-05	1.61435245e-05	5.418935e-06	4.460604e-06	7.2671e-07	0.0001349279062	0.0003408344055	0.0006840262158	0.0002168165462	0.0003569210471	4.33642153e-05	0.0001610934715
ko00010	c__Bacteroidia	1.849127e-06	9.45183e-08	8.35338964e-05	0	2.23541e-06	4.473734e-06	8.09757e-07	8.9504307e-06	0	0	0	0	1.79216e-07	0	0	4.62051036e-05	4.31091509e-05	4.104462e-06	2.625716e-06	0	3.002509e-06	1.01714e-05	5.361232e-05	7.47912e-08	0	1.28129e-05	1.1520915e-05	2.042279e-05	1.570658e-05	4.31981e-05	5.3176271e-05	8.44618261e-05	3.777952e-05	0.00017075996116	0.0001813890378	0	0	0	9.427687e-06	1.0440436e-06	8.5606921e-05	1.00294311e-05	0.0001022254832	6.0606369e-05	4.1904e-06	2.012973e-07	1.059622e-06	4.741605e-06	0	0	0.000182193395	6.966621e-07	4.9119663e-05	0.0001213121328	0	4.9817794e-05	2.83145e-06	0	1.2464158e-05	0	0	1.295346e-05	3.09117e-06	0	2.79863e-06	8.74109e-05	2.2038758e-05	4.1589038e-05	1.176494e-05	3.7083397e-05	1.9815479e-05	6.4146125e-05	5.4502291e-05	3.309887e-05	1.2972826e-05	8.6344608e-06	1.94341e-07	6.62443e-06	2.2195631e-05	0	7.14099452e-05	8.67661683e-05	4.29001289e-05	2.0663796e-05	7.97286888e-05	0.0001026800258	4.7255716e-05	4.0072019e-05	0	0	0	0	0	0	0	0	5.81759e-05	0	5.159181e-05	6.1134944e-05	0.00013389278	1.712637e-05	0.00016527228	0	4.098212e-06	0	0	4.23773e-06	0.00022042036	0	0	5.96042e-06	1.535527e-05	4.19522e-06	5.45004192e-05	1.038422e-05	3.29514711e-05	2.1269e-06	1.8374258e-06	3.8824157e-05	2.1556788e-05	8.918214e-05	0	0	0	0	0	5.69923679e-05	0	0.00011701517	4.48229e-06	0	1.9526323e-05	0	1.597673e-05	0	4.59372e-07	0.000154221786	0	0	0	0	0	0.00016574124	1.002669e-05	0	0	0	0.000129216704	0	0.0001397172717	9.69255927e-05	8.341307e-06	0	0.000208675933	4.394432e-05	1.0016982e-05	8.85527e-06	1.026738e-05	1.768335e-06	4.936553e-06	4.34365e-06	6.09542e-05	7.70775e-05	5.86257e-07	5.00295108e-05	4.41290215e-05	2.3036526e-05	4.055663e-05	1.5724533e-05	3.32525244e-05	7.62013e-07	3.31035e-07	3.147019e-06	2.47613e-07	7.34252e-06	3.220819e-05	0	0	3.183413e-05	0.000124046295	0.0001000072539
ko00010	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.293158e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.443669e-06	0	3.456547e-06	9.40173e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.869361e-07	2.862176e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010	c__Clostridia	7.47740417e-05	9.78613176e-05	7.4870705e-05	0.0001002175588	0.000115267559	4.50691494e-05	4.98888082e-05	6.3404028e-05	0	0	0.000182737032	0	0.000246058351	0.000172407251	0.0001397463	0.0002380714817	2.1810397e-05	2.25846115e-05	0.000100220905	0	0.000159942586	0	2.5614595e-05	0	0	0	0	7.9698819e-05	5.80898004e-05	3.8383091e-05	7.34008886e-05	9.5772799e-05	0.000134598347	1.3563386e-05	2.92668441e-05	0	0	8.239988e-06	3.5441355e-05	2.364398e-06	2.0454534e-05	5.1317737e-05	1.6767958e-05	2.649164e-05	8.4613005e-06	1.668477946e-05	7.331571e-05	8.21025029e-05	0	0	5.07448e-06	3.63467e-07	4.568255e-06	1.14334985e-05	0	4.04158826e-05	8.8015168e-05	6.3424e-05	5.5193878e-05	6.0235873e-05	8.790019e-05	2.24569652e-05	3.8278456e-05	6.44606017e-05	8.38924513e-05	4.67719501e-05	9.50834942e-05	1.01446544e-05	3.03488853e-05	3.535529666e-05	1.6070234e-05	2.8317539e-05	5.5064375e-05	5.39125222e-05	6.51636437e-05	6.27349819e-05	1.86706074e-05	5.914882444e-05	0.0001244968215	0	7.55464086e-05	0.0001048263419	8.90498713e-05	0.0001052297787	6.62297563e-05	6.028760965e-05	1.35804337e-05	0.0001119722026	0	0	0	0	0	0	0	0	0.000212475398	0	7.430442e-05	4.76357456e-05	0.0001150331721	0.0001911921527	0.000124129476	0.000150288878	7.58207222e-05	2.021362e-07	1.842509e-06	0.000134260958	4.89563156e-05	1.2790852e-05	5.2866223e-05	8.9134322e-05	0.000104840702	5.12888073e-05	0	8.94005766e-05	6.26839179e-05	4.5344731e-05	0.0001144453514	3.8171334e-05	5.59479941e-05	2.81790721e-05	1.095348e-07	1.01364449e-05	7.75234e-08	0	0	0.000118724876	8.79774e-06	0.0001354318416	0	2.36661128e-05	0.00018625882	0	0.000247333139	0	0.000200594789	8.99368907e-05	0	0	0	0	0	8.3102405e-06	0.00021883931282	0	0	9.884231e-06	3.562232e-06	6.7632952e-05	4.6552649e-06	4.57872492e-05	8.135030771e-05	5.448326249e-05	2.44845318e-05	4.189739433e-05	7.39246154e-05	0	4.0597271e-06	0.00010351035	6.70745372e-05	2.59088086e-05	2.6458526e-05	1.29128378e-05	0.000194666605	5.4104926e-05	6.19802677e-05	0.0001211763695	9.5096384e-05	5.93230394e-05	9.68780675e-05	9.0831268e-06	1.0888222e-05	9.73905e-06	2.97311451e-06	2.039061e-05	2.4512806e-05	1.02833e-06	6.28915e-07	3.517171898e-05	2.8570067e-05	1.216684e-05
ko00010	c__Coriobacteriia	7.309021e-05	4.486279e-05	5.925317e-05	6.736506e-05	6.002762e-05	2.198557e-05	2.09298e-05	4.758071e-05	0	1.85866e-07	1.2749447e-05	0	1.51062356e-05	1.88848546e-05	3.6769e-06	3.91848e-06	5.021555e-06	0	1.4437683e-05	4.65839e-07	1.7972741e-05	0	0	0	0	0	0	0	0	0	8.2788e-06	9.32724e-06	2.0725996e-05	3.0281871e-05	2.3987587e-05	0	0	0	2.590686e-05	1.5191431e-06	2.36946e-06	3.866293e-06	2.12573e-06	2.37691e-06	5.892372e-06	2.6426846e-05	4.412286e-05	0.00011951648	0	0	1.217996e-05	0	2.320898e-05	7.537756e-06	8.46034e-08	1.0434683e-05	0	7.509391e-06	0	0	8.73568e-07	8.71687e-06	0	1.6679226e-05	0	1.4683426e-05	1.184403e-06	0	5.348451e-06	2.3376769e-06	4.81129e-07	1.106863e-06	1.26882e-06	0	7.175448e-06	1.195839e-05	4.366581e-06	1.5494631e-05	2.276572e-05	0	3.74749e-06	1.5937378e-05	2.0703884e-05	3.270678e-05	1.9651835e-05	1.913137e-06	2.016219e-06	2.3926231e-05	0	0	3.68384e-06	0	0	0	5.82402e-08	0	0	0	0	9.954946e-06	0	0	0	0	2.4478812e-05	0	1.92403e-07	0	0	0	0	1.9600875e-05	1.0609749e-05	2.436153e-05	0	1.5476e-05	3.932044e-06	2.2027394e-05	1.511765e-05	9.8023412e-06	7.214598e-06	4.28148e-06	0	0	0	0	0	2.52955e-05	0	2.28107e-05	0	0	2.321582e-05	3.73167e-07	3.323896e-05	0	5.301301e-05	2.56678e-06	0	0	0	0	0	1.012881e-05	4.3177087e-05	0	4.1209e-07	0	4.08919e-06	0	3.37098e-06	1.395981e-05	6.289526e-05	0	4.91007e-06	2.1951338e-05	2.921254967e-05	0	0	0	1.00813e-05	0	0	0	0	3.0112053e-05	3.44962209e-05	2.016957e-05	1.959469e-05	2.345765e-05	3.963057e-05	1.712945e-06	2.202126e-06	2.7453557e-05	2.0982949e-05	8.875425e-05	1.404617e-05	3.0483e-06	2.63819e-06	0.00011641462	4.4944599e-05	3.3487125e-06
ko00010	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1328e-06	4.00609e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98407e-07	0	0	0	0	0	0	0	0	0	8.17273e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16295e-05	0	0	0	0	0	0	3.98341e-05	3.08134e-05	7.45202e-05	0	4.87199e-05	0	5.56945e-05	0.000107575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.460743e-06	3.24579e-06	2.80391e-07	0	0	0	0	0	3.73494e-06	6.39334e-07	2.94421e-06	2.579663e-06	2.17496e-06	2.61529e-06	0	1.37143e-07	0	8.74877e-08	0	0	8.89274e-07	0	1.429291e-06	5.659918e-06	0	1.2105881e-05	0	0	0	0	0	5.89869e-07	0	3.61524e-06	1.34904e-07	1.09464e-06	2.03492e-07	0	0	2.52339e-07	1.61426e-08	1.78868e-06	4.99501e-08	1.67762e-08	0	2.61615e-08	0	0	3.10331e-07	0	9.72698e-08	2.26736e-07	2.84363e-07	2.96319e-07	2.14499e-07	3.30756e-07	0	8.09495e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28294e-08	0	1.29359e-07	0	0	0	0	0	0	0	8.78371e-07	0	0	0	0	0	0	1.57964e-07	3.27694e-07	0	0	3.34778e-06	1.33863e-06	0	0	0	0	2.66519e-06	1.37895e-05	2.32434e-06	0	7.07517e-08	1.4552529e-06	3.46955e-07	1.7858424e-06	1.62599e-07	8.36362e-07	2.8851e-08	5.37738e-08	0	0	0	0	0	0	0	2.14171e-08	0
ko00010	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38636e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20541e-07	0	0	0	0	0	0	6.0191e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57235e-06	0	0	0	1.17259e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
