Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko04112	unclassified	8.0583686116	5.9686335486	4.8038487726	6.5373687465	4.520308952	1.9213910466	9.6709613091	1.2934521922	5.727314209	20.1474838369	16.4432444178	14.5743389214	33.214068984	26.5310264845	31.7499859268	4.6670544203	3.0706081068	2.9552658836	11.5148305183	8.2525567627	6.1913772141	105.0279819443	6.2412950197	0.3806692988	0.3981390702	0.5043184894	0.3674764769	9.6675775816	11.4103292977	17.8355799947	28.8911291043	25.9527355325	37.2851338614	16.9545231212	17.5971334021	0.2015966008	0.2034630187	138.0301706427	16.3055455394	5.6726400445	11.0323153114	18.3035670069	8.4166906836	10.6367257653	6.4313901785	22.1535306764	16.0360630577	12.9456950172	18.5133732348	9.1379449643	11.947433499	3.7172692554	13.9354023033	11.8752477509	13.7702659605	13.8421268296	4.2928508587	4.6893227578	7.6656886392	4.1499218677	11.8210915189	8.3031021138	8.130254842	15.8364383071	5.2717466925	23.4843866696	28.8307535065	14.9625350574	8.7434661623	29.4653828599	10.9790395661	30.8598740676	14.0102338859	7.407725903	38.1750227969	67.1523415447	1.7459928278	5.5339142772	30.4453962037	0.6180460858	32.6485002561	40.7057469788	41.3091816107	27.8928531339	33.582807511	47.093477392	25.7539808328	30.3696104299	4.380221658	11.8260634307	172.5089863302	24.6404853183	16.4346423028	14.3045338273	6.5944332881	3.7590171111	34.2809852038	6.9302978745	8.4864779009	10.1372197745	12.0674789644	31.0520521478	26.5727739515	71.4726943513	18.394795863	10.1596079572	12.9819869465	37.9802881177	21.4221841221	35.0700414106	50.8433263074	35.5112611925	19.3173540755	25.174420363	0	23.6534964222	75.2884686356	33.761494248	25.4022335486	84.8167396855	125.2632089082	15.4800931901	8.4675209351	3.5926817635	3.4942967655	3.3929080427	9.7199201371	13.4727741199	1.4323316409	6.5589850131	0.9719067763	10.7202635541	13.4171753177	0.7923153079	15.4411850088	27.4193146622	17.2624349424	20.2380963	0.3422798829	0.2317053555	1.1510665933	5.6052933164	4.4275718458	4.7582838135	17.5609536185	3.9436007831	3.7983627002	4.2829425614	16.4927425124	6.8868650436	21.1280447589	5.0641454886	12.0955354028	10.7921183859	18.4381859452	14.4196855256	15.113041809	8.4200493026	105.2993839519	133.9376091499	10.3641417892	17.8769953123	9.2745868099	5.9315301803	7.7314551333	37.2642075829	19.4112998472	26.365162001	24.6895943656	38.3990307275	48.9802858818	12.1670827443	7.6682390252	4.45395281	8.2538598293	20.0068250003	25.3563897849	32.5307064553	1.9589571653	33.1102287372	15.9807154989	10.677082163
ko04113	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5133717402	0	0	0	0	0	0	0	0.4283897064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6074532687	0	0.364081639	0	5.4685021228	0.3369721485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5502033846	0	3473.1081161983	0	345.834970186	0	0	58.413213405	0	81.4127145969	0	0	0	0	0	0	0	0	0.0285128466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2977837169	0	0	0	0.1692308567	0	0	0	0.0422396545	0	0	0	0	0	0	0	0	0	0	0	0.2831966722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04114	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.341023859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04120	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502664219	0	0	0	0	0	0	0	0	0	0.108699744	0	0	0	0	0	0	0	0	0	0.0839898443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0876685225	0	0	0	0	0	0	0.5564553228	0	0	0	1.8345050415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2282202337	0	1728.4518011598	0	168.3288943143	0	0	26.5795948097	0	38.3614510338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0670251131	0	0	0	0	0.0935249123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04122	unclassified	34.279444839	4.9191235682	26.3555043971	6.502605441	1.6579805756	5.3905185036	20.3559813779	16.9921636113	34.4557105227	12.2348762431	9.915304787	12.3219397457	32.1379332355	9.7832363335	20.5383612301	6.0127979974	6.3678847088	9.2573007277	6.4209405979	10.6130975484	3.5941942616	144.8738986248	5.7897152839	0	0	0.1724367433	0.0787572618	6.3895213074	3.9770828418	12.8254436765	34.8904881476	40.2009303066	47.1610655947	0	23.8080314318	0	0.532505126	7.9183434441	26.769839577	16.6073172873	9.3476324358	104.1688175302	20.2380667565	16.5704938262	7.3927509018	53.601854651	5.4088060089	10.8810985989	2.1033814	2.4500389614	1.6598435225	3.0427651879	2.8212783702	3.421501008	25.5990905099	6.5023896885	2.6017251707	1.6788283406	8.5047127904	2.688943284	3.705573659	4.4443622161	10.8118335355	5.4346706292	6.0698853811	6.2460007418	29.4848393692	14.9539300079	2.5419265107	8.0185438806	12.9240903863	15.7206632603	23.2983767005	12.7938706036	21.1126354331	13.9662282633	0.5875946356	0.4107945908	40.7775515838	0.652038838	25.1514430792	38.3068017597	27.8558985023	21.3034859266	39.844689546	43.5847988382	21.6019735817	20.1182046164	7.5463515548	11.8839081789	1686.8128355613	0	164.1374344303	5.1633840968	3.3692698011	26.8680777792	4.6084332819	37.2261258185	6.732242047	7.4683196415	8.1245277121	23.7973306961	18.6086556779	67.366357282	8.2068833116	7.3962076818	6.5019299727	19.2290004647	2.5255583722	16.9768559793	43.4645029899	5.0073175816	6.7512366668	6.642154759	0	11.1657516323	39.2727455567	23.4389794613	59.3215036402	47.7337891599	61.8720943429	5.888784159	15.9389875736	38.0834779991	2.9101102413	5.4596210088	16.2944677304	35.2557620121	11.9881783272	46.9704360338	5.6468472815	6.5166019984	41.2430528423	133.0421602792	57.2893324527	6.5225497748	74.139991458	17.9291053183	1.6176421686	31.8259106443	3.3854628201	50.6338214808	51.6027396072	5.8859605595	34.3254671856	6.7043409371	61.254854908	75.0364459787	13.1501574872	3.280430573	15.2940503203	3.8371864553	31.7949841957	7.6362849796	16.3461223988	6.6598752959	12.2540992446	10.7197639031	26.524293745	153.2235417466	9.1769914745	37.2035884417	9.3763396366	13.511799017	10.8185298589	34.0857579398	9.8040054182	31.8899591764	27.3140965429	54.2463917648	49.6594970349	3.6786027428	1.6360760921	7.7808076586	17.0524825089	2.2757467399	1.6844703887	2.0890361088	4.0822228933	4.9655778245	6.411833857	3.2693397771
ko04130	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3304692664	0	0	0	0	0	0	0	0	0	0	0.6003773531	0	0	0	0	0	0	0	0.2557244389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4906239419	0	0.2795314945	0	3.5278703891	0.1675679784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9238510544	0	2899.7940799537	0	284.6460550837	0	0.171376718	47.5485984997	0	63.7872382885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04140	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63761804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7215764385	0	1.2567122611	0	5.4256970274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2992.9843887676	0	295.4914526958	0	0	45.1901636574	0	66.4138456213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5380763244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04141	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.0366441891	0.5479361506	0.4818622393	0	0	0	0	0.127418878	0	0	0	0	0	0	0.0166319349	0	0	0	0	0	0	0	0	0	0.0551640301	0	0	0	0	0	0	0	0	0	0.4419659088	0	0	0	0	0	0.1492794215	0	0.3004315871	0.128708202	0.0371609067	0	0	0	0	0	0	0	0	0	0	0	0.7478964794	0	0.4240396426	0	3.3517097021	0.2439053134	0	0	0.1531622768	0	0	0	0	0	0.4299030247	0	0	0	0	0	0.1491281378	0	2584.5380290354	0	254.1784613708	0	0.0476169763	42.5270305914	0	55.25770355	0	0	0	0	0	0	0.0976151578	0	0	0	0	0	0	0	0	0.2831823078	0	0	0	0	0	0	0	0	0.2735806786	0	0	0	0.1153116879	0	0	0.219402804	0.0798450532	0.1166827203	0	0.0342035751	0	0	0	0	0	0	0	0	0	0	0	0	0.1880184557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363895939	0
ko04142	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2485495199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2821083572	0	0.172837619	0	1.3910838339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238.8097790361	0	119.8027512179	0	0	17.8367308025	0	27.7874407892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1709240102	0	0.0477326969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04144	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0482948881	0	0	0	0	0	0	0	0	0.073302437	0	0	0	0	0	0	0	0	0.1778756021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0885262707	0	0	0	1.887137843	0.1401439894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1605.8351833354	0	154.9807968205	0	0	25.6089665037	0	34.9572055757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04145	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183668176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04146	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7533863908	0	0	0	0.2294276068	0	0.5750245517	0.2635096622	0	0	0	0	0	0	0	0	0	0	0	0	0.1864501483	0	1.8639604767	0	0	3.1529779036	1.1604047545	0	0	0	0.9268593065	0	0	0	0.7609250622	0	0	0.3545065373	0	0	0	0.271826982	0	0.3382443716	0	0	0	0	0	4.1998986529	0	0.2875569704	1.0828428142	0.7471630638	0.8954971775	0	4.8566691297	0	0	0	0	0	0	0.248603026	0	2.8121546767	0	1.2752996608	0	0	0	0	0.2240942414	0	2811.416278002	0	272.0570110401	0	0.1993181027	43.2252020614	0	59.9179572705	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5478884813	1.7455969932	0	0	0	0	1.7506276055	0	1.716505678	0.4464282751	2.9601657935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0344015779	0	0	0	0	2.5152043076	0	0	0	0	0	0	0	3.4333668472	0	0	0	4.0818382465	0	0.9654578904	0	0	0	1.1906985825	0	1.6633417321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8164185588	0
ko04150	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3133608832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1907.0518125906	0	210.5897594668	0	0	35.0849118317	0	41.957577769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04210	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5002379693	0	0.2293842355	1.0588910398	0.8560737307	0	0	0	0.3176455486	0	0.4590899641	1.0885409458	0.6993288001	0.5057461063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7970198135	0	0	0	0	0	0	0.582701873	0	0	0	0	0	0	0	0.3179812728	0.304314825	0	0.1182993334	0.2229280372	0.5068289369	0	0.2949482831	0	0	573.3526130516	0	57.9106204876	0	0	9.4098536619	0	13.1166883282	0	0.2651265793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5130965016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04260	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2066.0903225015	0	350.317870878	0	0	63.2924765492	0	65.1639157645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04310	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1238193512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5840200391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1770776836	0	899.1958025296	0	86.4772111788	0	0	14.3424459183	0	20.3378523565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04330	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.682415446	0	44.3685645397	0	0	7.5793888843	0	11.1392078545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04530	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7258301181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174.0695806247	0	115.9465251322	0	0	18.6358301304	0	25.5814574937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2053421595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04540	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2275195248	0	0	0	1.0554477442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0194084426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04621	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8823888163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04622	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834248385	0.1846589788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6663558989	0	0	0	0.767860234	0.0782069105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	684.7026678048	0	64.471204273	0	0	10.2251698565	0	16.5688549917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko04626	unclassified	1.3025047424	0.1570557061	1.9653802116	0.989865172	1.0253138055	0	0.608763015	0	0.0737436764	0.112718846	0.7435073208	4.8133739802	4.3231241252	2.4482057267	2.7014291621	2.697217782	1.0270861227	0.4899507866	3.1510861477	0.5153471821	1.5273480999	0.2814462921	0.1016024784	0	0	0	0	0.7331199448	0.8153643049	2.7675168973	10.4858768566	6.4337466981	7.6107238228	0.4057606127	0.866306463	0.6265893561	0.1992188788	0.7453068201	5.8069206568	3.3267799203	2.4597350249	5.2290842628	2.3494680907	2.9926662947	0.4488565391	3.0187705811	8.7609078099	3.5341037001	0.0744745187	0.0833833646	0	0	0	0.7413632636	0.471260617	0.822439919	8.1856723298	0.328924331	6.4908859095	4.8815228873	0	0	4.2657971475	0.4286874778	6.2255115045	0.5058669269	1.2381359731	0.8776285636	1.5621765331	2.7696631779	2.7536072998	2.6029599415	3.4403458429	0.7403401342	1.0839351791	0.6108121812	0.3014624866	2.6484448539	6.8754712708	0.1797467114	3.0070766917	4.6562959456	3.8345910326	1.8838464586	9.48043673	5.5588614902	3.2567653287	2.0833563786	0.0995840971	0.0735929416	195.6319192751	0	19.5111781227	0.2924943387	0.1255790703	8.6082202029	5.3599540692	8.3876296436	10.812265245	1.2416544533	6.8260722624	11.2297932889	9.2632572674	7.0336790254	0.7214864748	0.4219429362	0.6121192802	2.7766412588	3.6624849451	3.980311049	5.1235894042	2.874990965	2.1934647821	3.8231734686	0	1.7628786379	1.0627960779	3.7731609812	2.594646496	1.0745486166	0.568298646	1.0976757895	0.3051192747	0	0.1251704737	3.9055183391	0.4507470152	6.8302188253	2.5049502827	14.4820442783	4.4082468972	1.7389349005	5.7344466687	1.3448721473	10.970835654	0.1222005836	17.5246733592	5.0053432361	1.309693897	4.1490443679	0.7043036943	7.1076865009	0.6346985987	2.3599137658	7.1040643171	0.1879221516	9.2836182092	13.379266136	2.3682657234	0.4608795216	5.4809016212	2.1834805789	7.2947336388	0.6676103836	6.4750821436	1.9802201139	1.1523713587	2.441435198	2.8014302822	6.5443341082	2.0407523923	2.0200876183	2.1571123435	2.0087391003	6.5200215849	3.4510248549	1.6506795553	6.3829134542	3.626228006	6.9679151233	3.0705637915	1.1717021288	1.4265574413	4.471474094	4.6190184415	0.2884501289	0.3410192911	0.0990938739	0.2069431362	0.3765043935	3.7257613353	0.6858484936
ko04666	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2187068306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808.1096447699	0	173.4742089521	0	0	26.2919955331	0	37.6855330836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
