Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00270	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5042682698	5.8615754044	4.772638812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0230607591	0	0	0	0	0.2456033495	0	0	0	0	0	0	0	0.9704435502	0	0	0	0.4953057329	0	2.6663176919	1.8606211011	0.4385860401	0	2.359154971	1.5653361217	2.4017088415	0.8886920303	0	0	0	0	0	0	1.0229910662	0.4779762162	0.5047865876	0.1691406815	0	0	0	0	0	0	0
ko00270	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2157169671	6.7745377087	0	0	0	0	0	0	0	1.3314903479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1342239565	1.8903681819	0	0	0	0	0	0	0	1.2377247365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	1.2374186732	8.0320826994	5.1117105902	2.2684432881	0	0	0	0.108850461	0	0.400581975	0	0	0	0	0	0	0	0	0	0.0200861491	0	0.1060275651	0	0	0	0	0	4.1063080771	0.7669683481	0.4588508367	3.3278921964	0.2921545402	0	0	0	0	0	0	0	0.936800558	0	1.045043582	1.113535686	0	1.4730959828	0	0	0	0	0	0.5705305531	0	0	0	0	0	0	0.1231163209	0	0	0	0	0.0942507578	0.0662797561	0	0	0.8732250648	0	0	0.0555000555	0.0277500278	0.0832500833	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5169614224	0	1.3835068769	0	0.5756355293	2.2888913328	0.4391535327	5.4723196597	18.8763730202	0	0	0.9896081425	1.3226300959	0.917398239	0.4326824011	41.6483059061	36.2552958461	73.672733254	0	53.3648061254	0	48.325773954	97.0176768324	0	0.3289064584	2.1138045135	0	0	0	0	0	0	0	0	0	0.165938795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4850137023	0	0	0.069270722	0.4685630852	0	0.1623611793	0	0	0	0.5347293803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3252863359	0	0	0	0	0	0.0696421922	0.0834344668
ko00270	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1279377296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78822674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8125880819	3.3554378165	1.8846962838	1.2635822787	2.147585399	1.9564194245	0	4.2486649781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5631989438	0	0.6415944581	0	0	2.0745944896	0	0.0848824378	0	0.086484456	0	0	0	0	0	0	0	0.7061806188	0	0	0	0	0	0	1.9113913589	0.5780990158	0	0	2.48544619	1.2582991097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1901731288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1388195863	0	0	0	0	0	0	0	0	0	0.2473353885	0	0	0	0	0	0	0	0	0	0.3676957336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2650751637	0	1.8317176858	0	0	0	0.4752111064	0	0	24.8840825663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270	c__Gammaproteobacteria	25.4828115395	4.2554443412	3.828162391	0.4392673141	0	0	234.2706488727	0	2504.6553365222	554.6579279466	178.6816012798	309.2408493897	44.9125421032	1.7931332966	18.1239498158	3.9844367177	21.4440077391	172.9303097838	0	78.6399077339	24.1900781888	476.8180564953	0	0	0	0	0	0	0	0	2.6068388485	1.6637778036	15.5561212459	0	0	1291.01752666	171.7723973711	9.7289157128	124.6759810008	361.5683360738	47.9483789656	218.1259607566	23.8305662957	7.2808101846	361.416256566	780.4988513259	12.3740902509	56.9492981433	109.548763666	187.3320136112	27.811251548	394.002904424	9.8705151704	0	47.4420418408	0.8366618338	22.7984992279	10.2422364574	26.4637343028	12.5232418349	0	0	44.998851653	15.9606136038	10.1179608648	5.6440701211	72.1024508628	289.0409859725	5.9345555812	23.0325207259	43.9927146934	71.521415292	70.6273159519	127.5984153997	35.5577033128	0.8106382718	55.3992363932	65.1408548055	50.4374212494	212.8020444043	0	0.3564611762	1.8944392554	0.7409364181	3.1465211023	2.9132092038	476.0452562402	0	1263.4893778058	1660.787495954	0	495.8388744945	0	578.8647434798	666.4556799043	729.8434423702	19.8229726226	164.2462694756	65.9431488232	472.2431713557	2.4122383515	13.2127070358	0.625491587	23.9895263543	4.8268409997	965.5428765355	1374.1009345704	4.9255236888	0	29.8887116465	0	0	0	0	0	13.9323495438	0	1.7112209972	0	0	0	53.3472700921	540.8069309738	0	668.1263994101	595.7658071854	36.1650034719	9.741345833	329.2135019679	0	329.9779561706	275.2535303809	311.4929065304	398.4004354229	192.1686027809	248.9866745849	84.120217203	0	1350.0127938588	597.8477411384	44.4874243397	931.8868110025	487.1007767067	9.1537388631	8.6252241457	272.4321762948	1171.9985542456	1128.6956792206	36.4989393219	206.5445208101	0	12.5496071087	2.8967790693	349.8737527915	15.7377261557	14.0897545366	4.8937021449	1643.0473997598	259.6885102272	77.8431843395	14.4900314605	139.6201258727	13.4933539905	32.2475247953	36.7713489003	1.6058434529	0	39.6532149462	28.7605258076	60.4076307104	2.595694206	37.8263758301	17.3113882913	31.2746596449	0	44.4894986744	50.5125924627	105.7793500116	139.9237120927	13.8966640906	0.2610900899	4.4534161374
ko00270	c__Methanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9776150312	2.5027609256	0	0	0	0	0	0	0
ko00270	c__Negativicutes	1.3370391132	22.9916919857	3.922858177	4.2283886932	21.741678945	0	1.8887616794	1.1281607789	0.7084170528	32.6270964451	20.2638826613	1.0392723471	22.917147115	0	1.6505621066	0	1.6095537825	0.195365633	0	0	0	0	19.932542742	5.8604378328	0	2.0005594654	2.49763032	15.4567443467	13.8931311295	6.4477761263	14.535568436	3.4401547985	0.0149924466	0	0	0	93.0925822956	0.9015223496	2.3914252542	0.1737184836	0.6825635298	44.2857811538	78.4238533638	246.375225698	2.5061778066	128.3910553146	0	1.1902942316	0	0	31.8695171869	0	36.8166591221	63.7067765823	0.2037544082	50.1778505577	161.5638994316	0.0308887838	326.2428597554	167.2110318078	28.5513693594	168.5438005949	358.1220225088	0.6357228514	195.0499991531	0	0	0	0	0	29.0200627404	0	11.4191968923	32.391158215	0	0	110.1707046174	133.8674794195	0	7.31045391	1.9922979051	3.798742115	2.1428732654	0.2335892186	1.8879887302	2.2660951003	0	0.5470486445	2.1061894232	1.11405322	4.3961523698	2.562542137	0	1.6544666983	3.44745745	158.8877849098	7.9068414771	17.7411661034	0.5080661661	0.5594135303	0.2426877808	0	0	0.932012279	4.1563852091	0	5.1002453674	0	0	12.1386180866	0	0	0.8527503109	0	0	0	0	0	0	1.147867587	0	22.6788683926	0.0291095392	1.0797007176	0.4091298057	0	0.4285231181	0.1953762903	8.2930112108	25.4343469035	0	0.753502018	34.817593132	0	6.4043149582	0	4.6703666434	8.5860725547	38.2041461364	1.319789265	0	0.2792453189	1.1488195713	0	0.1324722636	2.8457311598	5.3628268996	80.8724010338	20.056127001	0.2568552358	41.1202426264	2.1756863131	0	0	3.5776712038	0.9922052997	0.5590716559	8.7454955012	0	0	0	0.228867634	0	0	0	0	0	0	0	0	0	9.0977927416	10.5203342268	0	0	26.7769468092	115.1142296427	73.6960383429	29.3538941614	104.0682864222	14.5955095747	55.952528962
ko00270	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599585625	0	0	0	0	0	0	0	0	0	0	3.4626045805	0	0	0	0	0	0	0	0.4979910077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5376437278	0	0	0	0	0	0	0	0	0	0	1.3728609595	0	82.8395753955	0	29.429031577	0	0	0	0	0.9153941208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5661777372	0	0	0	0	0	0	0	0.1333983776	0	0	0	0.2873155422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7913326647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270	c__Tissierellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899408458	0	0	0.3755931782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591927204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00270	c__Verrucomicrobiae	55.3219205602	0.3407974652	47.5636935079	6.8207768609	0.2479277669	11.2806937938	36.3459713774	49.9767668171	0	0	0	0	0	0	4.1106582076	38.1131557699	91.8278973965	150.0015843895	68.6897704264	0.6657072172	77.8275337523	0	0	0	0	0	0	0	0	0	8.711369221	13.217712528	20.0398069366	0	0	0	0	0	43.6555992698	42.0365922615	89.5724955949	100.1573829935	38.911387702	11.3176020397	0	4.4679701604	0	14.9850855467	0	0	0	0	0	0	0.9746835983	0	0	0	0	0	0	0	0	0	0	0	6.659820108	30.7302837203	4.8405606887	0	0	23.1741759093	0	0	2.9010606082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6280960277	0	0	36.8646332153	12.1025791169	19.3534053643	0	35.2471342649	0	0	0.8820746653	0	0	0	0	1.598753633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1029222272	24.0776006364	0	0	0.6277915223	0	0
ko00280	c__Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0.6079167778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0431498366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4823043088	0	0	0	0	0	0.4175268724	0	0	0	0	0	0	0	0	0	0	0	0	0.7654833838	0	0	0	0	0	0.8293918131	0	0	0	0	0	0	0	0	0	18.2205827409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3939915126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2485333636	0	1.675930996	0	1.1227605267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Bacilli	0	0	0	0.1871267128	0	0	0	0	0	39.4558042111	26.6278572928	200.5129891713	2.5781835078	0	0	0	0.6135680254	3.0908074205	0	21.2402306387	0	56.3851393524	0	0	0	0	0	0	0	0.1865336542	1.4562356668	0	0	0	0.1872708993	0	0	3.7901589274	0	0	0	0	0	0	0	0	0	0.6951076001	0.1651667985	0.2734492375	0	3.6198122558	0	0	0	3.1704172576	0	0	0	0	0	1.2811765945	0	0	0	0	0	0.1409095272	0.3190791334	0	0	0.5681510048	0	0.2586497198	0.3720784928	0.140687908	0	0	0	774.6999566059	0	0	0	0	0	0	0	0.0930099302	0	0.1152862833	21.9602807011	0	0	3.1608131985	0	0	0	1.0327326885	0	0	0.1840690328	0.555423461	0.6318831411	0	0	13.2223143122	52.4678945428	0	0	0	0	0	0	0.767814498	0	1.8107895759	0	0	0	0	1.019112318	0	1.6349752739	1.7027488379	12.0148746644	1.4683948191	0.4789894571	0	0	0	4.9966554357	0.2734755195	1.1268822039	0	0.5030274224	124.79888811	0	0	0	0	0	0	3.2670268219	0	0	0	1.4019679033	0.4941671338	0.7298876623	0	0	0	0	0	0	0	0	0	4.3433003272	0	0	0	0	0	0	0.5140786798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4641700466	0
ko00280	c__Bacteroidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9540974849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8341996906	2.9142360673	1.2414547349	0.6844312566	1.6528097099	3.6954687811	0	0.4584622428	0	0	0	0	0	0	0	0	0	0	0	18.0618044837	0	0	0	0	0	0	0.1355168669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Clostridia	0	0	0	0	0	0	0	0	0	0	0	0	60.6347625534	0	14.1046862426	0	3.7516749379	4.8121172345	0	0	0	0	0	0	0	0	0	0	0	0.2475578075	1.2040032671	2.2513118122	2.6918946875	0	1.5309295814	0	0	0	0	0.4177618461	1.9014194879	44.5707533457	0.1358518222	23.7976920647	0	0	0	0	0	0	0	0	0	0	0	2.3888034646	0	0	5.391660366	0	0	0	2.5621994286	0	0	0	0	0.723340773	0.1733991228	1.0291078995	0	3.6882756652	0	25.7053187566	0	0.1973999739	0	0	0	0	2.8790817963	1.9556607608	1.963281149	1.6122935835	1.1834028319	3.2526192347	0	4.9398084699	0	0	0	0	0	0	0	0	0	0	0	0	0.8272760988	1.3759516152	3.6684483237	0	0	0	0	0	0	0	0	2.4367956176	0.6046965597	2.5726573625	0	4.1389547598	0	0	1.0341954909	0	0	0	0	0	0	0	0	0	0	0	0	5.9881948545	0.7656426149	0	0	0	0	0	0	0	0	0	0	3.4831497306	0	0	0	0	0.7233331556	0	0	0	8.2829693458	5.9939751794	0.1040399309	0	9.8287257285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1496669855	12.9989264891	12.5222470966	0	0	5.9026201189	2.3806179753	0
ko00280	c__Coriobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1515312762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.391153433	0	0	0	0	0	0	32.4895951197	27.0518548895	54.6703904752	0	39.5049438357	0	38.2775789862	73.1234794335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2464978888	0.3992117446	0	0.244258304	0.4361356259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0.0058342677	0	8.1483093159	0	0	0	0	0	0	0	0.1352257711	0	0	0	0	0	0	0	0	0	0	1.1293892664	0	0	0	0	0	0	0	0	31.6640483557	0	0	0	0	0	0	0	0.3853636445	0	0.0453411769	0	0	0	0	0	0	0	0	8.1519702088	0	0	0	15.4129538259	0	0	0	19.4241912358	0	1.4175890208	6.6656317622	0	20.2443792365	0	0	10.6370402887	0	0	0	0	0.7643103695	0	0	0	0	0	0	0	0	0	0.759834168	0	0	0	0.317687103	0	0	0	0.7847417071	0	0	0	0	0	0	0	4.9545254492	0	0	0	0	0	0	0	0	0	0	0	0.4605438977	0	0	0	0	0	0	0.0709764199	0.0347712216	0	0	0	0	13.8963243065	29.1420323915	0.863874396	0	0.19668618	2.3180970404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0684183054	0	0	0	0	0	0	0	0	0.3691094017	0	0	0	0	0	0	0	0	0	0	2.1322422915	0	0	0.8756565363	0	0
ko00280	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.221689097	0	20.4190675888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0148022224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00280	c__Synergistia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1652463108	0.2627734388	0.5845694868	0.2492521259	0.6058782332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7450954787	0.3639575685	0.7823532752	0.5168451815	0.5773510868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00290	c__Actinobacteria	70.6278321864	507.8341398262	212.5237073997	164.6533227307	805.4852426395	58.8899616348	22.9666451608	788.2347142912	0	1370.4584867611	1137.4083502057	879.2450979248	711.6510951852	90.275853489	48.7701325582	29.8631818661	2391.5575902459	1417.3593681843	114.5063064744	1823.2942190321	72.3293971555	1782.6309784164	0	1.5279254504	0	1.1847257954	0	0	0.597922207	0.4956745711	0	0.4202016878	0	0	0	0	4.8876972896	13.9052828381	7.5815756597	14.5909543854	8.7362352271	6.6025066156	5.0729970371	4.6909780507	623.0459524855	19.0743164071	0	1644.1359309799	4201.717555151	6250.2162222801	7.6576282871	3990.8315844291	108.8586961611	75.6296748506	5960.1855340426	159.2410220231	86.9333851475	1861.8772914266	213.0504866471	60.4110919223	38.8014519289	2117.5524984283	514.2200779403	1514.5018809607	56.7776187266	791.803296507	606.0625831479	1654.8707288932	5045.7956322617	2883.0079558214	63.5534230892	1922.6750426362	0	0	690.7354526404	482.7974060521	83.5724760298	53.4866607103	43.8510671976	7.7864022647	479.0139199098	116.0272966805	157.0726121382	218.4994180599	277.7639972884	312.3964576758	343.0207180789	555.7861815171	17.3436194143	38.8778889529	589.4567160899	7.0950863756	0	3.593020805	12.2312273156	75.1204402886	2.7278739551	22.0520260741	0.4074915742	37.1924956023	8.9330666868	5.8147856028	28.1335886874	3.3667777917	18.8139726585	2709.6750874762	1874.0718858399	120.4145796664	221.5337662188	0.4665931971	189.8375247906	2.0956185734	0.4107056738	17.2801548329	0	9.3926473013	210.6708858194	2.6346485977	0.7785635014	36.2934176946	34.0112582046	132.7186473222	1936.092714162	181.8124544513	1080.5753630114	3055.8846536284	3390.9479095144	51.6322671928	0	1594.5209172759	5.5432575909	800.0294665967	357.4773044692	11.6091345465	809.2027235905	10.5332943134	682.3596986215	208.2884624524	0	0	6761.6005745416	0	5313.9538166132	197.5495989266	53.1200803346	6387.1594769243	10.8736381402	6.5286711895	1990.744867692	145.3712139112	2369.4556746992	256.1189689419	30.4711290094	223.6138233174	67.5805094502	168.0059147309	38.1742859605	0	0	0	2473.7234848236	0	0.625992128	0	0	169.0344738457	39.844770899	34.0417781023	320.5993871561	2133.1352259761	68.2874259998	6946.221799112	5869.4450985013	0.4920260331	139.5793070613	5250.4590347697	2500.1558233298	2270.2464933885	6954.4484100344	1477.1730382579	776.2650049054	2264.2906001093
