Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00010	unclassified	6.11238e-06	1.36411e-06	1.10541e-05	3.99767e-06	2.87199e-06	0	2.34664e-06	0	0	7.82135e-07	0	0	3.30945e-06	1.25329e-05	1.02758e-05	0	0	0	8.22582e-06	0	0	0	1.512e-06	0	0	0	0	0	0	0	1.46291e-05	6.31022e-06	4.09456e-06	4.45095e-06	3.11459e-06	1.86184e-07	0	0	6.04029e-06	2.15764e-06	1.6796e-06	4.98701e-06	3.83031e-06	2.38059e-06	2.56036e-07	0	7.82367e-06	0	1.08234e-06	0	3.28406e-06	0	0	9.32092e-06	0	9.52463e-06	6.99853e-07	3.55982e-07	0	6.08443e-07	0	9.95287e-06	0	3.19192e-06	5.80459e-07	3.63598e-06	1.38899e-06	0	1.67405e-06	3.84675e-06	6.77121e-06	4.00984e-06	1.85518e-05	1.11496e-05	2.13499e-06	1.09187e-06	0	0	4.26679e-06	0	2.88247e-06	4.86066e-06	5.28635e-06	5.76688e-06	5.69884e-06	4.99197e-06	1.49215e-06	5.26562e-06	0	0	0.000761187	0	0.000165624	0	2.57582e-07	1.75191e-05	0	2.47713e-05	0	0	0	3.56418e-07	0	4.04634e-05	5.88757e-06	0	1.10184e-06	1.54107e-06	3.04238e-06	1.11604e-05	1.54241e-05	9.11744e-06	4.79648e-06	4.14758e-06	0	0	1.10031e-05	1.31679e-05	1.94849e-05	0	2.74475e-05	1.83229e-06	0	0	0	0	0	1.34763e-05	0	0	0	1.3777e-06	6.82642e-06	0	1.22883e-05	0	4.74075e-06	3.17821e-06	0	1.2712e-05	0	0	2.35561e-06	5.22979e-07	1.10073e-05	0	0	2.99757e-05	2.33159e-06	0	3.45751e-06	5.90229e-06	2.74435e-06	1.44852e-06	5.24117e-06	7.19522e-06	3.19563e-06	0	1.65343e-05	4.04273e-05	0	4.30655e-06	0	1.88034e-06	2.35648e-06	4.0425e-06	1.94544e-06	3.4736e-06	5.52812e-06	5.40011e-06	6.94042e-06	4.2977e-06	4.95635e-06	2.21116e-06	0	4.86287e-07	2.19885e-06	0	2.11993e-07	1.88337e-06	2.08099e-06	2.42363e-07
M00011	unclassified	0	3.85422e-07	0	0	0	0	0	0	0	2.30156e-07	0	0	1.91577e-06	0	0	0	9.37893e-07	9.14393e-07	4.54429e-06	3.37524e-07	0	0	0	0	0	3.1771e-08	7.64472e-08	0	0	0	0	0	0	1.51589e-06	0	0	0	0	0	2.89952e-06	0	0	0	0	0	0	3.69844e-06	9.13013e-07	3.34159e-07	2.86021e-07	2.09964e-06	0	0	0	0	2.17383e-06	0	1.66212e-07	8.22313e-07	0	0	1.03733e-06	1.19826e-06	4.77958e-07	0	0	9.83654e-07	0	0	0	2.5039e-06	1.56752e-06	4.85837e-06	2.65207e-06	0	0	0	0	7.75993e-06	0	0	0	0	2.37349e-06	0	0	0	0	0	0	0.000216052	0	4.68556e-05	0	2.72506e-08	0	0	6.94715e-06	0	3.29255e-07	5.13194e-08	1.16917e-06	0	0	0	1.04867e-06	0	1.54276e-06	1.44774e-06	0	1.24137e-06	0	0	1.00769e-06	0	0	3.49179e-06	0	0	0	0	0	0	0	2.33579e-07	0	0	0	0	0	0	0	0	0	0	9.45077e-08	0	8.22451e-06	0	0	0	1.48177e-07	1.27999e-06	0	0	0	1.35679e-07	0	0	0	4.97693e-06	0	0	0	0	0	0	0	0	0	0	2.75707e-06	8.74845e-07	0	0	0	2.06234e-06	0	3.75832e-06	4.3191e-06	0	0	0	0	0	0	0	2.36152e-07	2.58752e-07	9.85788e-07	0	2.40518e-07
M00012	unclassified	2.89634e-06	9.30803e-07	1.88936e-06	0	0	0	0	0	0	4.95672e-07	1.56501e-06	1.63757e-06	0	6.09695e-06	6.20755e-06	0	1.63909e-06	0	0	1.27436e-06	3.34822e-06	0	0	0	0	0	0	0	0	0	9.92357e-06	3.20104e-06	2.18363e-06	0	0	0	0	0	0	4.09713e-06	2.13064e-06	5.59741e-06	0	0	0	1.69526e-06	5.58053e-06	4.63158e-06	1.59168e-06	9.03046e-07	0	2.33503e-06	0	0	0	0	9.93681e-07	3.2979e-07	0	9.41492e-07	0	0	0	2.15998e-06	7.04811e-07	1.47097e-06	0	3.92107e-06	1.2655e-06	2.70862e-06	0	0	1.2054e-05	7.00602e-06	1.49055e-06	6.50142e-07	7.55772e-07	0	0	0	0	0	5.00591e-06	0	0	3.35566e-06	0	0	0	0	0.000377855	0	8.0453e-05	0	0	7.80643e-06	0	1.28433e-05	0	1.5415e-05	0	7.85144e-07	0	0	2.79619e-06	3.89551e-06	0	1.26579e-06	0	4.71321e-06	0	0	0	0	0	0	0	8.31359e-06	0	0	0	0	0	0	0	0	0	1.20012e-05	1.55253e-06	0	0	0	8.03957e-06	0	0	7.33147e-07	2.56079e-05	0	0	9.57113e-06	0	1.27986e-05	3.45037e-06	0	8.03934e-06	0	1.63863e-05	2.24537e-05	2.06977e-06	0	0	2.38487e-06	8.90294e-06	0	3.83428e-06	4.16577e-06	3.52949e-06	1.08324e-06	7.37197e-06	2.49895e-05	1.66839e-06	2.81948e-06	9.41671e-07	7.23516e-07	1.34006e-06	1.04546e-06	0	0	6.6466e-06	7.67676e-06	6.10023e-06	3.08467e-06	0	5.39048e-06	0	6.75251e-07	1.62331e-06	0	6.6477e-07	1.38903e-06	1.25344e-06	2.24476e-07
M00013	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24291e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70381e-07	0	7.25849e-05	0	1.58706e-05	0	0	1.48965e-06	0	2.10501e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00014	unclassified	0	1.84049e-06	0	0	0	0	6.75694e-07	0	0	2.33973e-07	7.08302e-07	2.0865e-05	3.21372e-06	4.2449e-06	3.55811e-06	0	0	0	3.032e-06	2.48808e-07	0	2.62393e-06	0	3.0274e-07	0	0	0	0	0	0	6.38888e-06	4.84545e-06	4.00422e-06	0	0	0	0	0	1.72444e-05	5.78227e-06	7.09963e-06	2.28816e-05	1.44919e-05	9.8732e-06	0	4.19916e-06	0	0	8.69602e-06	2.59845e-06	0	5.16263e-07	1.29781e-06	1.358e-06	0	8.49611e-07	1.78881e-06	1.20855e-06	2.16409e-06	2.06161e-06	5.46798e-06	0	8.97411e-07	4.2404e-06	1.53002e-06	1.60104e-05	1.198e-06	0	6.76737e-07	0	3.23288e-06	1.12124e-06	4.0464e-06	1.00879e-06	0	0	3.06203e-05	1.92523e-05	3.67759e-06	0	1.21254e-05	1.88159e-05	8.82974e-06	0	1.15815e-05	2.50757e-05	1.01364e-06	8.49723e-06	2.23666e-07	0	0	0	0	0	0	0	0	0	0	0	5.34261e-07	1.08492e-06	2.42153e-06	1.96964e-05	1.90945e-06	1.84562e-07	2.65301e-07	4.72101e-06	3.90641e-06	3.57417e-06	1.32989e-05	6.9492e-06	3.06581e-06	3.42013e-06	0	0	2.60572e-05	8.57433e-06	1.03622e-05	0	0	0	0	0	0	1.52064e-06	0	0	0	0	0	0	0	0	6.04819e-07	0	0	3.72703e-06	0	0	0	0	4.94991e-05	6.48308e-07	0	0	0	0	6.50112e-06	0	0	3.33187e-07	4.03281e-06	3.91772e-06	8.84346e-06	4.12826e-07	0	1.1174e-06	1.9591e-05	1.0245e-05	8.74888e-06	9.30398e-07	2.38649e-06	1.86204e-06	2.54991e-06	6.67163e-06	7.31597e-06	2.6229e-06	2.46539e-06	3.58697e-06	3.40975e-06	0	6.43255e-07	0	0	0	0	0	0	0	2.76826e-06	0
M00015	unclassified	4.83781e-06	2.64494e-06	9.62632e-07	4.66005e-07	1.24306e-06	4.9307e-07	1.84989e-06	0	5.28361e-08	1.04413e-06	2.40143e-05	5.00244e-06	1.80702e-06	4.46383e-06	1.09228e-05	2.71191e-06	1.31103e-06	1.83134e-06	9.99843e-06	7.29589e-07	5.54338e-06	2.96275e-06	4.41629e-07	0	3.21203e-07	0	0	0	5.84521e-07	4.44548e-06	3.71047e-05	2.256e-05	1.24461e-05	1.23479e-05	1.32283e-05	0	1.9678e-07	3.64878e-06	3.44443e-06	1.69839e-06	5.22424e-06	4.27653e-06	8.08675e-06	3.37495e-06	1.00156e-06	2.56128e-06	1.17989e-05	7.73929e-06	5.80733e-08	3.90121e-07	6.00622e-07	0	2.77282e-06	9.53655e-07	2.33254e-05	1.18428e-06	0	4.85566e-07	5.39688e-07	1.65302e-07	1.80528e-07	1.66132e-06	8.83225e-07	5.58684e-06	1.25826e-06	2.01881e-05	3.46125e-06	3.74973e-06	9.49879e-07	5.87981e-06	2.53557e-06	2.71557e-06	6.80765e-06	1.3688e-06	1.20232e-05	4.03683e-05	4.04861e-07	9.19828e-08	1.7991e-05	0	9.53237e-06	1.77541e-05	1.82317e-05	1.9198e-05	1.81932e-05	1.53427e-05	3.28164e-06	1.89504e-05	3.65472e-07	1.5232e-06	0.000443605	1.09585e-05	9.21193e-05	3.13006e-06	1.91014e-06	1.01507e-05	5.84889e-07	1.69667e-05	8.98965e-07	6.73855e-07	0	2.63306e-07	0	1.92172e-05	5.44112e-06	4.78195e-06	2.24509e-07	1.05537e-06	4.33133e-07	6.08213e-06	2.15979e-05	2.67762e-06	3.83015e-06	6.67163e-07	0	4.86835e-07	6.56977e-05	9.29814e-06	1.85088e-05	0.000109971	0.000141732	1.15375e-05	1.07339e-06	0	1.86579e-06	1.13253e-06	6.94071e-07	7.01939e-06	1.07234e-06	2.73182e-06	2.64979e-07	2.64252e-06	3.17992e-06	4.53867e-07	3.48502e-06	3.30315e-07	5.33785e-06	1.72311e-05	0	2.7747e-06	2.89844e-07	1.38123e-06	7.3986e-06	0	4.2659e-06	2.00166e-06	2.93767e-06	3.80556e-06	9.37032e-06	1.45868e-07	1.43673e-05	4.57867e-07	2.86812e-06	5.28036e-07	1.79391e-05	7.39736e-06	7.59217e-06	2.2832e-06	1.25008e-05	7.46679e-05	2.06694e-06	6.44094e-06	3.30369e-06	2.41071e-06	8.35923e-06	6.1894e-06	6.34279e-06	1.92299e-05	1.44074e-05	9.43166e-06	3.75578e-05	1.38509e-05	1.42822e-05	0	1.52418e-06	1.22268e-05	1.66375e-05	2.50097e-05	1.95376e-05	1.52308e-05	4.76016e-06	1.52327e-05
M00016	unclassified	2.348e-05	7.27406e-07	1.76379e-05	2.46111e-06	5.04606e-07	5.54036e-06	1.2488e-05	1.86244e-05	3.96106e-06	9.79792e-07	2.08059e-06	1.05116e-05	5.23998e-06	6.93727e-06	1.05332e-05	9.22094e-07	6.93208e-07	1.02345e-06	2.42062e-06	5.43842e-07	1.1704e-06	8.53029e-06	4.37071e-06	0	7.11284e-08	3.92295e-07	4.03028e-07	0	0	2.37331e-06	8.44225e-06	1.01572e-05	1.0001e-05	6.72717e-08	2.86113e-07	3.45618e-07	9.18553e-07	2.04924e-06	5.40809e-06	1.54407e-06	4.02117e-06	4.28021e-06	5.43873e-06	4.98649e-06	1.27751e-06	2.17844e-06	3.50841e-06	1.49506e-06	4.41798e-07	5.43565e-07	3.9799e-07	3.74133e-07	2.81375e-06	1.49345e-06	4.58976e-06	1.79052e-06	2.90886e-06	8.59351e-07	2.34419e-06	2.5404e-06	6.1968e-06	1.41645e-06	4.30537e-06	5.85681e-06	2.04812e-06	1.56293e-05	5.38602e-06	1.71651e-06	2.14238e-06	3.4651e-06	4.15316e-06	6.04309e-06	7.36588e-06	2.3998e-06	5.99299e-06	1.57005e-05	2.92146e-07	3.15283e-07	1.04749e-05	2.64426e-08	8.47202e-06	1.00363e-05	4.84745e-06	5.87775e-06	1.12555e-05	1.20309e-05	1.45459e-06	3.52203e-06	1.55905e-06	0	0	1.24383e-05	1.01794e-05	0	2.04957e-06	1.49869e-06	3.96004e-06	4.47336e-05	1.09855e-05	1.50095e-06	7.49838e-06	1.05265e-05	1.01101e-05	4.55287e-05	7.13395e-06	6.60511e-07	8.72426e-07	1.60089e-05	7.54018e-06	1.51673e-05	2.74204e-05	1.10737e-05	6.52468e-06	6.78819e-06	0	9.40132e-06	1.03807e-06	1.227e-05	1.03319e-05	9.21053e-07	5.48209e-07	1.70442e-06	2.25103e-06	2.04813e-05	7.14474e-07	7.93209e-07	5.10328e-06	9.83492e-06	4.01214e-07	1.42638e-05	5.55202e-07	2.48898e-06	7.60082e-06	3.51198e-07	1.06026e-05	4.19668e-07	1.85096e-05	4.52667e-06	2.02133e-07	3.87177e-07	6.17887e-06	7.76293e-07	2.95498e-06	7.93974e-07	1.11498e-05	9.52288e-06	1.3879e-06	6.17654e-07	1.22712e-05	1.38499e-06	2.46158e-05	1.27516e-06	7.40986e-06	1.5386e-06	4.39916e-06	5.1564e-06	3.14166e-06	2.11541e-07	8.32611e-06	5.12496e-05	1.65744e-05	9.95966e-06	4.74585e-06	1.80078e-06	1.83289e-06	4.35889e-06	1.73008e-06	9.18784e-06	6.04762e-06	7.30776e-06	9.78054e-06	1.2859e-06	1.75561e-06	2.59467e-06	4.07767e-06	5.44939e-07	3.46829e-07	1.57278e-06	6.51763e-07	1.77793e-06	1.93342e-06	6.73231e-07
M00017	unclassified	6.05795e-07	5.4058e-07	2.99781e-07	0	2.53452e-07	0	7.93299e-07	0	0	5.0807e-07	6.40066e-06	8.9878e-06	1.8437e-06	4.47243e-06	5.20668e-06	2.40361e-06	1.60953e-06	1.41646e-06	5.36201e-06	4.95831e-07	4.01885e-06	3.40064e-05	1.24604e-06	0	3.1777e-07	0	0	0	0	0	9.86983e-06	1.26131e-05	7.36819e-06	2.04203e-06	2.89722e-06	0	0	2.73945e-06	3.90266e-06	2.7746e-06	2.79889e-06	6.39379e-06	1.68587e-06	2.97596e-06	5.46107e-07	1.9938e-06	1.03637e-05	1.98751e-06	4.64272e-07	3.52476e-07	3.06105e-07	8.37456e-07	3.10553e-06	1.52779e-06	4.04111e-06	1.52034e-06	2.60485e-06	9.42162e-07	2.51119e-06	1.47263e-06	4.209e-06	1.94101e-06	4.22064e-06	4.20699e-06	2.17075e-06	6.30408e-06	1.06511e-06	1.34869e-06	9.98689e-07	1.76389e-06	2.91849e-06	8.67516e-06	5.95005e-06	1.6677e-06	2.41945e-06	8.33652e-06	4.84674e-07	3.32536e-07	2.019e-06	4.02973e-08	5.04171e-06	9.24076e-06	5.37836e-06	7.34719e-06	6.33241e-06	1.02417e-05	1.28219e-06	4.63076e-06	0	3.67377e-06	0.000282342	0	5.75641e-05	7.36153e-06	0	6.73022e-06	4.64163e-07	9.6407e-06	0	8.81043e-07	0	1.06697e-06	2.65719e-07	2.14706e-05	5.81134e-06	6.20751e-07	5.9802e-07	1.05365e-06	7.63439e-07	1.11489e-05	2.0229e-05	6.43031e-06	4.83768e-06	4.27805e-06	2.29968e-07	5.5265e-06	1.05305e-05	9.31608e-06	8.67876e-06	1.67042e-05	2.09193e-05	4.60951e-06	2.5756e-06	3.12778e-06	7.13337e-07	9.14867e-07	4.06275e-06	7.42918e-06	4.72801e-07	2.3398e-06	5.79858e-07	2.46272e-06	5.18231e-06	6.59921e-07	4.16371e-06	1.0009e-06	4.58328e-06	2.48283e-06	1.90848e-07	2.71464e-06	3.03108e-05	3.29963e-06	1.71888e-05	7.70236e-07	5.01961e-06	1.20332e-05	5.62285e-06	6.41277e-06	4.32048e-06	1.79285e-06	5.52417e-06	1.43931e-06	4.62039e-06	1.80219e-06	2.35731e-06	2.26527e-06	2.62395e-06	8.05209e-07	7.89869e-06	5.4426e-05	3.8324e-06	8.02721e-06	3.40537e-06	3.03949e-06	3.56805e-06	3.74113e-06	6.79035e-07	1.80277e-06	2.63611e-06	2.34004e-06	7.21036e-06	5.09498e-07	6.39537e-07	1.58271e-06	0	8.21026e-07	1.8456e-07	1.48615e-06	5.1126e-07	4.38467e-06	2.64431e-06	6.50491e-07
M00018	unclassified	6.58512e-07	3.0016e-07	4.04567e-07	0	5.5893e-07	1.25518e-06	2.0106e-06	2.02238e-06	2.21922e-06	6.24522e-07	7.53386e-06	9.44173e-06	2.61679e-06	4.95389e-06	6.13165e-06	9.90782e-07	1.95573e-06	1.04474e-06	2.94019e-06	9.78278e-07	1.43448e-06	1.08538e-05	0	2.68343e-07	0	9.91757e-08	0	0	7.43766e-07	3.88998e-06	1.82483e-05	1.7229e-05	1.32152e-05	2.53728e-06	1.74978e-06	0	0	0	3.13189e-06	9.88306e-06	5.08099e-06	2.22867e-06	3.30456e-06	4.47953e-06	0	3.35769e-06	5.6234e-05	2.38756e-06	0	2.81339e-07	5.26343e-07	5.60608e-07	3.60047e-06	1.00273e-06	0	1.61279e-06	2.90178e-06	1.20673e-06	2.58589e-06	2.01211e-06	4.79327e-06	1.81732e-06	5.90385e-06	4.91417e-06	2.30695e-06	6.66093e-06	5.05952e-06	3.59035e-06	5.00074e-07	1.39187e-06	9.9741e-06	1.26546e-05	1.16248e-05	4.66059e-06	4.9692e-06	6.70885e-06	1.19659e-06	9.71177e-07	3.55556e-06	0	1.3572e-05	1.38466e-05	9.63964e-06	9.32753e-06	1.11595e-05	1.83411e-05	1.60292e-06	1.01869e-05	0	4.37547e-06	0.000224474	1.68851e-05	4.84215e-05	0	0	4.96808e-06	2.85909e-06	7.24741e-06	1.06521e-05	7.47908e-07	6.00591e-06	6.34322e-06	2.83199e-06	1.65561e-05	5.43916e-06	0	9.52865e-07	1.32596e-06	2.01989e-06	1.05991e-05	3.32059e-06	6.06032e-06	3.92148e-06	4.44201e-06	0	5.13046e-06	9.61272e-06	8.29134e-06	9.25572e-06	1.47343e-05	2.39483e-05	2.52143e-06	1.5903e-06	2.68752e-06	0	6.74857e-07	0	7.7684e-06	0	3.53828e-06	0	2.32774e-06	4.91756e-06	3.5443e-07	4.94807e-06	8.60732e-07	7.74594e-06	1.19974e-06	0	2.55107e-07	0	3.35811e-07	1.37353e-06	7.14759e-07	8.0707e-06	1.13897e-06	1.14201e-06	1.40799e-06	2.80562e-06	1.6463e-06	2.80682e-06	1.93058e-06	3.66677e-06	1.72739e-06	3.42717e-06	1.04441e-06	3.13485e-06	0	0	3.08242e-05	1.10341e-05	5.17083e-06	2.68073e-06	0	3.13382e-06	7.86938e-06	1.34413e-06	6.25681e-06	2.88753e-06	4.36863e-06	1.08489e-05	5.59767e-07	7.29382e-07	2.66669e-06	3.83919e-06	2.11707e-06	9.29722e-07	6.11427e-07	4.23149e-07	3.07797e-06	8.97685e-07	5.57454e-07
M00019	unclassified	9.36007e-06	2.62864e-06	5.1439e-06	2.75188e-06	3.49127e-06	1.2037e-06	4.52692e-06	4.51223e-06	4.02867e-08	9.80163e-07	1.72313e-06	2.56746e-05	1.00227e-05	1.73848e-05	1.09243e-05	2.49195e-06	4.11717e-06	1.571e-06	1.35237e-05	4.83851e-07	3.55161e-06	1.48941e-05	1.11551e-05	3.44247e-07	0	5.8422e-08	0	4.39685e-06	1.10098e-05	7.00237e-06	1.2202e-05	1.71759e-05	1.58238e-05	2.30091e-06	2.68184e-06	0	1.34097e-07	3.07874e-06	1.32119e-05	1.33216e-05	7.37902e-06	1.01678e-05	1.75581e-05	2.46399e-05	7.51383e-07	7.40267e-06	3.23042e-06	4.19387e-06	1.75343e-07	6.78983e-07	7.14095e-06	2.74104e-07	5.03571e-06	7.46269e-06	1.32341e-06	6.1039e-06	1.16652e-05	4.11642e-07	1.22479e-05	9.00387e-06	2.6539e-06	8.86127e-06	1.71461e-05	7.43756e-06	1.03805e-05	1.15549e-05	9.02512e-06	3.64255e-06	3.56979e-06	8.16017e-06	4.5585e-06	8.26164e-06	1.51108e-05	5.20009e-06	1.19832e-05	1.35951e-05	6.85213e-06	5.90618e-06	3.08432e-05	1.18962e-07	1.47601e-05	1.80622e-05	1.42306e-05	1.37146e-05	3.13248e-05	1.99253e-05	5.28384e-06	1.47714e-05	2.70036e-07	1.50038e-07	0.000375916	7.14682e-07	7.9699e-05	1.4936e-06	9.55728e-08	8.44535e-06	1.00986e-05	1.18478e-05	1.87467e-05	7.73105e-06	1.40049e-05	1.64827e-05	8.73942e-06	2.40888e-05	5.78763e-06	5.29215e-07	1.18266e-06	8.93422e-06	1.03156e-05	1.28982e-05	3.58492e-05	1.45131e-05	1.30949e-05	9.71009e-06	0	1.11648e-05	1.26991e-05	1.6292e-05	1.61406e-05	1.63507e-05	2.1947e-05	4.19665e-06	2.27754e-06	1.15418e-05	1.38512e-06	7.0669e-07	1.15371e-06	3.11437e-05	1.76021e-07	4.86245e-05	1.51344e-06	5.84971e-06	2.62942e-05	1.74053e-06	3.0638e-05	1.28713e-06	5.96415e-05	2.94164e-06	9.12977e-08	8.12354e-08	1.00808e-08	4.15566e-07	1.7238e-06	1.57694e-06	2.57437e-05	5.3837e-07	6.08786e-07	6.10735e-07	1.47549e-06	5.65496e-06	4.78004e-06	3.9909e-06	1.97278e-05	4.33523e-06	2.81072e-06	2.57548e-06	8.33515e-06	6.46539e-07	2.69287e-05	4.77687e-05	3.1868e-06	7.57222e-06	3.33849e-06	5.31229e-06	4.64258e-06	1.3754e-05	6.47985e-06	3.04159e-05	1.79954e-05	1.84821e-05	2.01516e-05	9.03651e-06	8.87007e-06	8.79505e-06	1.70846e-05	1.89993e-06	6.56039e-06	2.12483e-06	1.27811e-06	1.07904e-05	3.89026e-06	3.23954e-06
M00020	unclassified	3.95531e-06	2.67056e-07	6.27163e-06	1.08271e-06	2.88765e-06	0	7.3536e-07	0	0	0	1.04286e-06	0	2.54177e-06	9.79398e-06	1.30825e-05	1.26439e-06	6.64643e-07	2.30782e-07	1.60506e-06	3.96653e-07	1.10246e-06	2.46652e-05	2.5838e-06	0	0	0	0	5.07106e-06	4.81446e-06	9.8585e-06	9.47552e-06	1.63164e-05	1.23011e-05	5.37976e-07	2.9858e-06	0	0	2.11493e-06	2.22948e-06	8.91219e-07	0	5.64108e-06	2.35788e-05	4.14535e-05	1.9161e-06	7.63173e-06	3.23425e-06	5.22e-07	0	4.99901e-07	4.39388e-06	1.59503e-07	4.00092e-06	9.25348e-06	4.02957e-07	1.50629e-05	2.89698e-05	2.18701e-07	3.09749e-05	2.60128e-05	2.74609e-06	2.25087e-05	4.541e-05	2.72008e-06	2.53959e-05	4.42135e-06	1.59754e-06	3.15175e-06	2.37152e-06	4.48171e-06	4.25425e-06	2.66066e-06	1.24517e-05	4.69748e-06	5.39007e-06	1.76731e-05	1.62431e-05	1.19922e-05	2.14802e-06	0	5.83751e-06	1.34054e-05	3.23439e-06	2.99519e-06	1.11766e-05	1.84962e-05	6.0271e-07	4.91204e-06	1.24932e-06	9.43616e-07	0.000306731	3.32476e-06	6.70041e-05	4.09201e-06	1.23669e-06	7.68676e-06	0	1.02438e-05	0	0	0	1.04525e-06	1.14746e-06	8.769e-06	4.18449e-06	0	4.9015e-07	2.657e-07	6.85447e-06	4.99641e-06	2.47389e-06	6.54998e-06	3.74519e-06	5.05927e-06	0	3.8977e-06	9.43435e-07	6.85532e-06	2.91132e-06	1.34682e-06	5.19029e-07	5.52586e-06	1.68558e-06	2.51059e-06	2.40892e-07	0	7.58361e-07	3.71722e-06	0	3.40747e-06	1.04447e-07	7.87415e-07	3.38234e-06	0	4.96355e-06	0	1.22478e-06	3.43035e-06	2.84116e-07	1.97113e-07	0	4.60903e-07	0	1.86807e-06	3.3478e-06	0	1.41458e-06	1.40006e-06	2.45278e-06	1.53084e-07	3.49584e-06	1.33714e-06	1.21593e-06	1.40014e-06	4.38905e-06	2.96005e-06	7.83998e-07	1.89042e-06	3.39178e-06	2.81306e-05	1.93702e-06	4.22639e-06	1.71023e-06	2.30997e-07	2.39065e-06	9.49628e-06	2.16382e-06	4.32658e-06	3.26844e-06	3.30276e-06	6.10893e-06	7.3832e-06	1.09148e-05	3.62385e-07	6.46579e-07	3.30138e-06	1.60757e-05	7.17038e-06	2.9696e-06	2.32859e-05	8.92576e-06	1.03162e-05
