Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00050	p__Firmicutes	376.0104862777	2047.4130176252	257.3307601469	1480.0910741503	1928.362393453	3788.8781728479	1145.2598191675	1550.2609310166	342.7463538737	616.9807285048	677.9878371597	1306.1067932617	928.1393728284	397.6353228748	763.2477769448	699.4978376647	145.4427710226	709.5692099388	686.8255292771	738.4930992954	417.2491224347	5255.0473866376	66.3961003571	2388.9719423118	886.0194299637	319.2351163201	507.33562457	272.0312164357	275.5089279116	169.3119672521	1705.1340040042	712.5557327432	1109.1948332625	107.0894858133	48.1218546336	4.4982851611	2886.7413235848	1427.6136516742	907.8502947147	230.5007753869	1548.811066846	349.6633023655	184.9211694716	2052.3925295123	5113.686833513	836.3928657549	409.8106028609	462.3462113892	526.0283753212	399.4334807002	206.4761857259	619.1589367416	371.3962411861	353.3486853006	756.3909102239	543.9852413356	2287.7941531219	644.1581038154	2890.4814361242	1950.2897110067	4980.2584133284	776.8020027773	2037.3401075655	442.5194263867	2236.5002984877	148.6567463327	288.7312884261	213.3631572673	448.1257897329	479.3160814197	3066.2356566105	588.8415509199	1929.1519902299	2107.8389406822	508.2669542547	836.1929857287	2835.892431184	3036.6340636226	483.8195258133	3993.8215089599	894.8892060057	878.7193177632	1621.8844013154	1183.6742280463	939.0298728087	1022.9216644899	56.9702521953	449.6244721861	588.6308228898	1227.9254639819	3096.334744431	2707.4957505831	419.083245104	1288.2825475201	658.7909104814	943.308232609	1294.1285296738	1929.3635620174	309.4436436673	428.232495016	506.7485022901	1004.8335165343	732.3204698232	486.8911790358	593.9922918409	131.5552560279	441.748698513	747.1869625081	206.6379460835	742.785109761	153.036180844	440.3155795569	429.9266807849	385.4777070709	1945.1010324224	495.3314645887	2327.6204895536	306.0277840655	560.2277107702	214.1143266786	105.8405322493	697.8542522048	1357.6170821457	129.3836836529	803.1349615456	796.7939835397	526.7949574085	348.3338632227	6930.6394170333	517.3229037956	646.842243417	565.6000193797	1189.8953146144	333.4608748679	1465.1679392362	1607.5961141286	801.5613811349	615.1929337933	72.4232451079	4103.6103848071	176.2784745531	2174.659471167	288.5935476434	540.2032440915	1006.5789046795	861.6729957089	1952.8423204134	1657.6226370377	694.686850128	761.0687701913	119.5495291941	869.7393376543	2082.7983814202	633.2646774701	236.8983625276	619.6103960608	453.688345196	165.4368568664	208.0406378869	1052.5010606585	582.0545690386	160.7817121667	83.6024191533	71.359856595	466.6011198975	1326.6757139352	471.2293813497	422.4074501658	432.6142439875	692.2926155606	615.2519207223	169.8389657225	59.5915879504	28.004880721	156.904038251	658.6140894156	1506.8984071703	2478.7253778174	1396.039236176	1384.8119846501	255.0482941573	849.1838853392
M00050	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9392873634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5318932304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4271492253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1300203176	0	12.5006731736	0	24.9875729516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.1302201716	13.6300536857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00050	p__Proteobacteria	69.6517219671	7.1467279957	9.8096522462	0	0	0	526.1978093761	0	3911.943786708	859.1633279587	283.4924172616	548.5082460152	67.8096794189	7.0295074447	68.9158891345	6.9986401361	42.3207177559	467.5100564146	0	174.7841920786	37.2303046313	934.1287030887	2.0787441813	0	0	0	0	0	0	0	10.2114289328	4.2278787879	36.7009408049	0	0	2742.1866938152	382.0728990995	40.8412075966	262.6126737437	627.0801379179	89.6718619958	429.574789149	48.298895929	15.6733783168	451.0218950477	1751.2063672465	17.0574702394	94.7784104479	195.1117289832	278.8907690988	121.1802019338	692.2733558363	38.322514872	0	63.5923503125	0	48.8496815254	12.6889309789	53.9005876402	25.5492370246	0	0	96.8345532111	31.8042333365	17.3182025367	5.6450474797	129.3104418854	538.8943482303	9.5967456986	40.3110516587	73.9037252406	116.1967168976	124.3547943526	206.4528858852	58.6042764346	4.0100787059	87.4861799594	95.9798833452	67.8242402478	777.2961102553	0	2.1917956584	0	0	12.9829697439	7.7341240124	927.1392813398	0	2384.8477857515	3602.8648611718	0	1143.4206186687	0	1249.3347663171	1397.2024390473	1661.4804679271	28.9774726854	415.4612308755	106.7035891724	683.7946781766	6.9211223112	25.344764699	0.1159979231	49.2646792377	5.4716685071	1596.5341978532	2092.2718862034	12.5696816633	0	76.2466076872	0	0	0	0	0	27.470467881	4.9550006629	3.0331449652	0	10.0616261082	26.6655318515	111.0630654635	826.6611443402	0	1235.5775750272	1082.2084194591	40.8140630589	21.7464610876	428.9615913801	4.854789797	1054.1058995387	490.0908307719	579.1476973646	1051.4584042884	280.6456344946	553.0762654464	118.3238177989	0	2020.5794072696	949.3939751076	73.3790970364	1352.6457064434	1228.0486290513	27.7848075263	18.57555245	789.9073564818	1646.0284681734	1850.588021834	96.3657108648	424.1737411233	0	32.619639292	5.1347059522	572.2820482669	27.9197448612	39.992505826	12.2253233254	2431.4318915816	475.2363023659	231.4585659321	40.616760181	291.6186424001	41.8908533384	92.4034514126	110.9184270495	11.8638180469	0	55.2236260555	59.4026827243	126.4987971051	5.0090806802	98.4454593889	36.5800646646	76.5930307764	0.9091935843	90.3586343119	103.2757526617	194.0502680227	318.4339071622	27.8484975161	0	8.0769659968
M00051	p__Actinobacteria	354.0302142589	541.1536864995	429.5688192637	470.5850198581	837.7870686714	117.2083686748	150.3324987118	726.8976327449	0	930.0484753052	1285.3686657674	740.1555762279	634.0263279762	155.0882351263	43.6289498709	47.564804125	1529.3927972065	1490.8991334676	160.5564106619	2672.6211879342	123.0940291962	1157.5410457561	0	74.0937912123	0.8880538357	2449.7011702849	1944.1077718486	13.068971841	15.9010816133	0	39.3737731591	38.9034557748	108.9316834584	206.7822510554	143.311683814	0	10.0197733285	8.1363831123	330.0166847014	128.88543251	55.5025908469	289.3518300144	89.529720069	247.0681368368	333.9921233828	288.1168709657	233.5385053265	1338.6218875192	1776.7409337712	3059.1703288401	116.0770298765	2029.430672957	148.4273397653	79.3148618089	3811.1346457815	172.6365041421	83.6711047494	832.0914531936	255.0688419765	148.8986245737	17.4941237492	1299.9915468732	484.8977111562	668.6528070783	207.4597470742	351.6192669493	267.1950051211	819.8165770513	2607.2525537984	1377.7202309095	51.8878955144	975.3835231589	9.559038194	6.6676786587	292.8313682676	185.2602137997	69.6744396957	143.7462776652	138.2381290233	2.5915121311	320.9054809723	177.6154716759	241.5485237963	281.4268894555	255.6093964739	198.1190080575	146.8173317138	442.1744437338	28.095660815	29.7445913815	461.2168392482	19.1432103926	0	25.1210311406	10.6663170782	51.2613315224	24.3648721327	16.6703693188	43.4891687013	106.9458708626	31.9719699673	206.1862360419	78.8722783702	38.5484981275	124.6759757867	1872.773113855	1656.0713518268	170.8655482849	221.1372754688	67.9033142431	260.8095962776	124.0767737543	65.9328425202	126.3794963863	0	86.6557647679	290.1705986345	94.2639916399	66.1405987498	294.3802884963	526.8943766646	301.5118673821	1185.191333452	122.7114022591	745.3603429666	1947.8076540759	2308.2859570532	122.4145088668	0	629.3476945075	3.7523347395	503.4322408442	273.4429363813	7.9922207894	511.5731370427	17.3137298555	490.0952205618	83.1495644634	0.4041049844	2.8195638611	2695.5899603168	3.6620193527	2057.1730086864	172.9776042226	244.1240118715	2559.0797569561	8.3848462478	2.8897589132	748.7081856265	94.8613045534	844.6950102603	237.0901656066	417.6346760014	131.463145098	44.85012384	189.7394081786	156.8215680121	0	0	0	866.5249682546	0	0	0	0	289.1534168601	240.6946060122	98.8766492981	283.8780896215	1587.6545030964	227.7713607545	3517.0053110005	3013.6526257731	119.7550367516	155.0612327296	3385.9397802739	1663.6217621444	1361.7465284046	4279.183330516	1052.9081076899	579.8157026423	1319.2438768426
M00051	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0840883865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2764187845	0	86.4177235163	0	29.406322215	0	0	0	0	0.5227021726	0	0	0	0	0	0	0	0	0.6361405412	0	0	0	0	0	0	0	6.6744526043	0	0	0	0	0	0	0	0.8354573923	0	0	0	1.2360224443	0	0	0	0	0	0	0.4437519467	0	0	0	0	0	0	0	0	1.3355801036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00051	p__Bacteroidetes	7.1322846454	0	398.7422664348	0	17.3263494118	24.0443933441	7.2630084415	42.7790646848	0	0	0	0	0	0	0	201.0711966964	304.7596007819	22.3135257681	17.8388989188	0	23.6098576404	66.7871923808	204.5322097959	0.3584782338	0	61.0148759835	43.093075399	98.9429508532	100.757923362	350.3805340919	226.1974961839	356.6293184889	191.8798140255	1232.1247077151	736.0010619499	0	0	0	44.2875827583	4.9973862506	288.9676354447	82.1469412147	262.6242742269	273.8993737922	104.3277791912	12.5635037432	5.3258868431	21.2497879344	0	0	1032.4885770163	6.6282522437	160.6803408382	612.2870479773	0	392.2140953555	48.0481267649	0	352.5747125662	14.4716677072	0	119.3684375158	119.6674724567	0	80.6509972783	140.1017198826	147.4085328317	220.5765107783	56.2414785003	172.1816261149	137.5731817552	338.7022047907	311.7401427403	201.3490153726	49.5875065633	20.7390008901	1.8183781829	117.3083709634	176.3096252075	0	582.6124589362	714.9211146538	362.3368733137	137.0311921925	461.1322199155	858.0218434635	280.4975430233	263.6538170496	0	0	0	0	0	0	0	0	200.0393961148	0	130.4348376649	430.2811451901	379.2977794733	61.1590520688	761.3651010817	0	26.4250331279	0	1.8164375581	16.29628946	741.7816198121	0	0	56.836622397	106.2415625849	34.3187144347	216.6026876894	63.2660339282	394.0620524837	16.6398050362	14.7830268829	300.7821369944	140.5585215441	704.918439798	0	14.6366056946	0	0	0	170.085532514	0	363.3553455769	33.9198852912	36.4127976054	76.3822226657	0	78.2154016503	0	6.0939625273	858.1358304299	0	0	0	0	0	751.7543455302	69.2228207906	0	0	0	520.0657856831	185.2176766943	646.6932875586	508.8278426408	120.5241359604	222.7543527464	931.9122340501	163.6915122587	76.9518348985	55.7320209801	56.8671250542	11.0842822533	23.2885020569	23.6846554789	261.6589758392	380.7145352547	2.3543064203	405.3596863713	197.622334605	163.0052504463	211.7125476417	88.6736002557	241.2052185781	15.7007160747	9.9000365538	5.3061966618	9.4046289863	39.5353718457	153.8632244365	2.5040404627	11.3165195408	127.6837744803	989.6178841559	508.9834752541
M00051	p__Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5693090354	0	18.115423645	25.8813061234	0	0	0	0	0	0	0
M00051	p__Firmicutes	358.1595869456	2138.1649165603	342.6445328819	1354.4782741459	1855.7653742303	3345.819481088	1264.9066947725	1497.3668173306	309.4667580062	1045.8889476708	845.4553399852	1418.1213440552	1101.0435783393	555.2527185588	1010.5522497704	750.3446483743	293.114825976	724.3208451029	906.9797800836	888.505821741	548.4656360891	6048.0783796287	513.3646480067	4195.9652435967	1655.2067628906	468.8019241049	709.4311246606	482.5111385039	662.2071865303	298.6870228776	1440.5613777386	872.6166403827	1324.0449450003	110.1671820426	52.864329876	7.8938998816	4200.1500539254	1374.1972742781	872.7007298727	247.9052739756	1376.747296197	593.3511669032	202.0219069573	2005.9038617234	4404.2291607797	707.3485108618	169.1987722837	606.4128973128	578.7257438434	355.4267131241	243.5472510122	437.2366914313	749.1535321611	641.0755415505	955.6347410116	849.0900739985	2066.3640713152	687.3847748712	2860.001558953	1880.3423768073	3920.5976085839	851.2879345849	2134.992327438	625.9952648869	2063.5653179021	329.2270062168	500.7964120637	266.1878903159	436.2311222556	483.4521168358	2557.6025856725	606.3920020597	1677.7139256299	1897.9704793664	624.4777827644	1114.5466690935	1921.5884207656	2336.8692231723	511.278137749	5905.3858707849	1134.637550644	1091.7165187211	1782.4207227128	1325.8774029604	1123.8264354075	1208.0305686525	112.2536238544	723.8178963127	632.2890690882	1298.0445046867	3436.5733924553	2695.3161435113	289.6586591474	1671.7938967476	1086.1219845394	1084.6409153438	771.7427868144	2799.0423863455	225.2588773397	549.6653086052	309.8992713101	655.3742252571	467.849963749	708.3633569863	933.3052694906	193.6615097275	323.5217043546	448.7701245858	145.6145759188	936.8154822803	286.2979791123	941.6468923992	987.6386999596	912.2294545179	3518.5849594811	1076.4153042283	2217.4728555841	746.1012221184	1205.4467601302	271.8330850838	242.0769839545	772.9982198632	1276.243198878	513.7445583567	752.4950405421	752.1780625055	659.8292804238	548.6096094706	6132.1731600878	410.4340645688	260.2395036361	668.6885550378	1069.5286657198	198.6697872096	960.4312415406	2204.2583951201	674.4713462107	744.5310622919	228.1441033249	3776.4371340554	193.6316727235	1778.1647947708	461.6063547326	789.771295684	733.5208002357	882.2658901917	1675.8598968596	1805.6619083759	860.7250927426	957.7362518786	381.4331938635	1121.3738743802	2154.9745150042	799.3062320045	268.6662807362	904.8858018017	623.1423737383	83.8805161013	147.5027673738	901.6153499906	702.1737165946	228.4932388864	162.361113511	202.6887572952	650.1360814522	1209.4748663283	589.6401094057	475.647247646	519.400810902	565.4649776958	583.8569312512	143.5760463339	78.9106076356	229.3677736386	298.2512821886	1002.2031956242	1996.7959210882	3050.7395409983	1330.137332144	1407.9332535516	318.0991321612	814.3372558883
M00051	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6940072369	11.9964694343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9444107554	2.3678173097	3.7992995004	0	1.1054019655	2.0753071469	51.7433309328	0	0	0	0	0	0	0	0.9963672367	5.2857805854	0	0	0	0.5929236336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4576143473	0	0	0	0	7.7210824902	0	21.2181021026	0	31.9112258188	0	0	0	0	0	0	0	0	0	0.5055184429	0	40.7071271018	0	24.4036395949	0	0	0	7.5223776666	0	0	135.1389690058	16.129361031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00051	p__Proteobacteria	43.4114944641	7.0894225397	5.7811410653	1.5052189344	0	0	240.9455681957	0	2836.0331165759	766.1890562382	268.5497813681	515.9488667975	70.8066574793	4.8394316333	39.8221458116	6.4067207353	37.3979999475	282.1931869875	0	115.9650394744	46.8349471081	787.7038045022	3.2305971587	0	0	0	0	0	0	0	8.3150890319	4.1702423546	29.2170767424	0	0	1561.7745522032	203.6168997343	10.9584053447	229.7276887916	593.1917107162	87.0169519922	287.7970417503	40.8356714867	10.7211792795	413.3775796846	1093.8976789651	19.0643444702	97.5581269487	159.6495671925	239.2865523628	41.5905739492	570.15127018	23.2952396346	0	52.7419373074	0	43.8119437174	20.1942159643	38.9953044169	20.8552342876	0	0	68.3312519665	25.2060826435	18.9957493147	10.7899912551	127.2001312383	501.6535226547	12.3705598535	42.0675908537	55.9433406671	126.1867032661	115.9631413988	175.5481258602	74.9975119959	2.0553567722	86.1220494682	94.1630206042	75.1904504505	693.1412964023	0	0.7658039794	3.1988084932	0	3.6085443903	11.5898122984	782.0830954974	0	2163.216668258	2749.9522601152	0	821.0492959048	0	960.3933922536	1130.6368839553	1257.7632965487	20.7441189502	324.0674528137	74.8056567572	653.8759170237	3.5742879262	25.2555322436	0	40.90236105	10.0837530801	1302.3570173336	1629.5768952936	9.4167234497	0	51.6870431814	0	0	0	0	0	19.1538743532	1.9232417643	2.1286891847	0	9.1226319716	28.015480778	71.847109586	737.9218223574	0	1146.264965814	910.4395350115	36.0898455374	26.238432955	314.279849609	2.6621995365	749.8621772957	481.5122904705	317.1556902183	896.7965595	242.6752302051	451.4433597326	104.2071637063	0	2170.6877933802	714.792679323	68.7818904083	1037.4400704416	712.5104727068	33.2848514315	16.5036291886	445.1309029829	1299.7592736943	1391.6300804625	58.6804059987	462.7512748267	0	32.7865826192	5.4904596254	470.3910674322	32.1297253238	36.0368807487	12.268522853	2634.3728903221	364.5825796767	102.800689079	27.9720373394	192.8959241885	26.1134819792	67.1618181687	67.6156905153	4.1239115911	0	61.1568651758	49.7751714081	97.902626696	1.6764528025	71.9526294819	30.3818599805	58.6290378048	0	65.8865844056	64.9716752851	170.4086301469	208.3928061495	20.8046692736	0	6.2436093147
M00051	p__Synergistetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5664910079	1.1424597429	2.5039035855	0.6676391149	2.3686347659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3237635829	1.0072402049	2.5558986827	1.192753851	2.4799761387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00051	p__Verrucomicrobia	256.0469901957	0.9095873562	234.4512891651	28.4094714534	1.091141974	55.1301350834	188.6790112148	257.0462028791	0	0	0	0	0	0	21.3326927202	154.4888925314	408.6171099098	618.3983297958	297.9743402171	1.9053606635	325.5220882718	0	0	0	0	0	0	0	0	0	37.6767881528	54.8049605746	87.6425093167	0	0	0	0	0	202.9505409454	187.543424014	372.3778944212	458.05370727	171.4749314924	44.5111429009	0	19.0337953039	0	46.4188477852	0	0	0	0	0	0	5.9884680429	0	0	0	0	0	0	0	0	0	0	0	23.6901271938	128.287757252	25.6343060241	0	0	93.1661936904	0	0	12.1279669149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1672914593	0	0	150.3439163306	51.6937340402	88.2851461477	0	193.2940440277	0	0	3.6267958529	0	0	0	0	9.1623879038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.5786729908	100.1464343658	0	0	3.6520198176	0	0
M00052	p__Actinobacteria	27.0562000174	136.5051978636	53.673828294	50.4460665249	217.1636150349	15.4622803073	18.5498049625	201.9504028806	0	434.8181853446	596.8415218241	336.2956765325	233.3366679435	23.2484906251	12.6888398477	9.0242719694	608.9275471535	697.6835356028	37.8149133404	1370.4993476025	10.6515527721	281.6390128698	0	11.2357258233	0	1429.4520554497	1091.6547225725	9.6009108091	13.2454507658	0	5.6415026905	0	2.7950536131	0	0	0	6.7770377561	18.9107062894	2.3683068754	3.2431597546	2.9943492639	4.7859798596	2.3244695211	6.2595676687	170.8144526006	15.2981410699	0	401.8993797055	1081.3552026531	1541.3250440131	9.3598597727	998.9648500956	39.1675264959	19.6848877621	1543.4859538476	49.0572339911	25.1901745494	499.2921379754	52.8771087423	17.7669214322	21.0822406247	506.5476112455	144.6232106248	395.7655967509	21.1623964644	183.2625567443	148.3946063927	516.255381056	1265.4944099712	682.251677392	16.8445373307	531.0125502272	0	0	174.6361209647	121.1804473383	19.9012413519	17.5141951077	11.3751427032	16.1095532184	109.4772071585	33.8520640657	43.3199810313	62.7877705076	67.7046511579	77.7913156781	97.3145031115	132.0751506982	61.5058579483	59.5375860014	213.34259471	32.9873578878	0	33.2434815459	10.6467165551	18.0817330258	25.5436561236	4.8393234712	59.697534779	10.5462748583	57.5655986136	275.8833977969	85.9922156374	15.3376518053	17.3425419697	696.845860554	633.2359069536	159.3525735583	168.0986180208	6.9098101649	242.5405645856	1.981184643	0	17.9235289525	0	7.3165564336	50.7616764946	1.225081221	2.7842696237	19.8866427977	10.5657503584	32.3998193652	484.2255338466	59.6590148573	317.9359857457	807.6017532585	932.6496940002	11.1739695677	0	356.8654027358	4.5598847975	190.1783560571	104.8691142069	18.4219285585	215.9961656077	8.4060691912	190.9312825444	51.8604562055	1.7257649729	7.7266466403	1667.1401016273	5.3789341105	1290.9227251188	56.6925657604	32.1983789004	1666.0608234896	15.250717807	9.100414085	519.0826898064	34.5344270326	501.973692687	67.5704344259	18.1466993264	55.4398791244	14.0254088487	46.2560905456	16.4575918851	0	0	0	552.6855920806	0	0	0	0	63.0418703682	11.8084933988	7.949976694	100.1062542593	623.19605247	16.447283854	1715.8091195316	1373.067130805	0	28.0340119945	1311.4738072466	689.7795156874	619.4707195475	1774.8299705557	381.7805065355	219.681008621	548.7028483537
M00052	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2546734607	0	0	0	0	0	0	0	5.6946609809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7509721516	0	77.6738518237	0	29.7811292089	0	0	0	0	1.45989932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8462438102	0	0	0	0	0	0	0	0	0	0	0	1.2538765094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00052	p__Bacteroidetes	1.4589742033	0	207.8246286252	0	8.7710852017	8.53015992	2.6324306412	31.143763153	0	0	0	0	0	0	0	202.8633732253	240.8650412619	24.2824113703	15.9752808813	0	13.4791396561	23.8344594718	243.8955400199	1.8276366872	0	31.0493376166	19.5329761237	127.7129138648	123.5175871416	367.7399993135	197.5334593609	313.2033755239	167.8133426588	1084.3793838897	647.5080440444	0	0	0	54.2180462749	4.5993502879	225.6489766323	68.0198901877	214.9189993921	245.1640651765	93.175590256	3.7788169847	0	26.6113362894	0	0	953.6403975637	3.0279407278	148.9187866575	449.672917099	0	277.6498598545	28.7720644098	0	265.6178117524	4.9442729778	0	89.4601092849	78.2720478041	0	47.2672713777	230.3786273204	115.4719282848	157.0745626689	71.5291628299	118.4888130057	123.6713018689	318.2828285767	283.0854149413	216.8137460505	36.8218129789	23.3389085085	0	138.6593839347	167.6430188631	0	404.3150428832	596.5303371103	279.7023243568	107.8172858909	339.4176209929	642.2891597578	235.5738764977	176.7227242096	0	0	0	0	0	0	0	0	156.8811410697	0	148.3147236661	374.9708546086	408.7978072816	91.0442062785	936.8980775127	0	36.8449509595	0	0	25.6116526017	883.3859263803	0	0	82.384347698	157.0864651163	46.1000693403	249.692299415	66.0744330898	317.428702452	20.1370677868	16.9218072637	217.7703177449	111.1117914458	457.5510725047	0	10.7203947868	0	0	0	253.4275481599	0	569.9807554948	20.2674258882	25.0530768984	143.6308427024	0	127.1193111995	0	4.2023016094	887.0093129324	0	0	0	0	0	535.9555156255	74.6519501638	0	0	0	589.8042674514	85.9312397154	664.3814429182	359.4566201564	86.4565095408	148.2042006975	958.5990401195	102.5722816133	99.4811694389	0	0	0	20.444149989	0	0	0	0	545.6311588883	267.5025858554	128.8659483171	216.65973523	122.5547628757	154.0569836976	20.1123431859	7.1209201869	8.1814902054	5.1025683775	43.2344786363	139.2318915748	0	12.1266859363	123.9326299347	807.5668221396	445.6407979248
