Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00352	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.711667455	0	0	0	0	0	0	0	3.7956660327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.746031746	0	0	0	0	0	0	0	0	0	0	5.3586716038	0	116.9151590262	0	56.2455655502	0	3.2866081315	0	0	2.6857541545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3024755271	0	0	0	0	0	0	0	0	0	0	0	1.8325332597	0	0	0	1.3356835096	0	0	0	0	0	0	0	0	0	0	0	1.3607789229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00353	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.8433643805	0	43.5107828192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00354	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.100302446	0	0	0	0	0	0	0	0	0	0	4.6868893948	0	0	0	0	0	0	0	2.7273830295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8245217465	0	312.2221176293	0	56.4741615075	0	2.3899964088	0	0	7.4407194658	0	0	0	0	0	0	0	0	0.9566326531	0	0	0	0	0	0	0	9.3244887314	0	0	0	0	0	0	0	0.729982788	0	0	0	2.7722248878	0	0	0	0	0	0	0.2067676231	0	0	0	0	0	0	0	0	1.3203724892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00355	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9639101517	0	0	0	0	0	0	0	0	0	0	3.7588094406	0	0	0	0	0	0	0	2.279517638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0306051485	0	183.7941507224	0	47.3864805358	0	2.3324323835	0	0	3.7077978669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8699913977	0	0	0	0	0	0	0	2.3942899575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7557547602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00356	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.447767253	1.6457607025	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9259623448	5.0286887831	0.4986006664	9.7834306979	3.0143588792	0	0	0	1.9797688269	0	0	0	0	0	0	0	0	1.8801002139	0	0	0	0	0	9.0260983863	0	6.1906370586	0	0	0	0	0	3.2217891497	0	0	0	0	0	0	2.4449821205	0	5.3120503286	0	10.9310276011	6.4075985154	0	0	2.3773919307	2.6690215862	0.12490242	0	11.1420397912	10.3793169844	7.4119514006	3.1736847408	6.3771598601	14.2623556991	0	2.5319748093	0	0	0	0	0	0	0	0	0	0	0	2.8846563799	0	0	0	0	0	0	0	0	0	0	0	2.2483371246	2.3912966537	0.7855625803	0	1.4258840982	1.7162329019	0	0	1.6931152966	0	14.5848729326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.6119383878	0	0	0	3.9424669746	0.8819585717	0.4726488379	3.5747566955	34.9862395198	0	0.0691751039	0	17.1703521478	0	0	0	0	0	0	0	0	0	0	0	0.1770224819	0	0.2774422677	0	0	1.9265414754	0	0	0	8.3962517166	0	0	0	118.4215774003	7.6340146681
M00358	k__Bacteria	5.6435623735	0	10.1327789249	4.7997671657	4.8087714667	0	6.5558379149	5.3333964641	0	0	0	0	76.1817995545	27.3778138198	4.4640671112	0	0	0	0	0	0	0	16.9490245461	0	0	0	0	64.6388811679	56.6334383482	49.9008119385	0	0	0	3.3712357441	2.2142846861	0	0	7.5910812876	4.5079917037	8.3508272569	3.3414115623	9.9271195391	3.3392690552	14.4648267035	0	13.4925680039	0	0	0	0	0	0	0	0	0	0	3.8991091408	0	9.1077140992	7.9089131119	20.5839318738	10.8230860854	10.6795102768	0	7.072811523	0	1.5123944948	0	3.3742175303	1.6044497023	0	0	0	0	4.5971048033	2.0763909656	0	4.7364717903	0	0	18.5408531523	6.5012518349	10.5398742714	2.2560631698	5.8739118763	1.6920473773	2.704918743	1.6780865904	0	0	0	0	0	0	0	0	207.0620596343	0	38.2580146727	0	84.4965455967	179.017743259	122.6565542377	10.0639090048	9.2258767217	0	0	115.8006178798	28.724457411	0	27.2370574387	4.9890883492	4.1391614565	1.1239021065	0	5.9639518911	0	15.6036200096	2.6404255689	0	0	0	0	0	0	0	0	0	0	0	0	32.8228206023	0	0	0	0	0	6.473102799	0	0	0	0	0	0	0	0	0	11.7629048281	2.0863619129	42.7520781081	7.2489470011	0	0	30.6576226286	4.5325075954	0	0.7569913957	0	8.5573625542	133.0686397284	11.8583947243	12.9486646889	2.5009173391	2.7792252222	6.4011916085	0	0	0	0	0	2.5979051111	3.8956954185	1.862944653	6.2135108492	0	0	0	0	0	0	1.5117586685	10.3658074542
M00359	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4304161051	0	0	0	0	0	0	0	0	0	0
M00359	k__Bacteria	633.3880933151	3493.1586426979	1167.7784071301	2009.87286148	3284.0873007299	1007.9171066549	1984.7897538165	2894.7499212136	4650.632372797	3932.0968688703	4168.6857059205	3857.32599656	1762.6800477648	406.2322016466	852.9638089406	483.299063594	3416.4707357833	3944.345254309	913.661687493	7155.4302371933	255.2039692787	10031.2370606675	425.821530971	6577.6186479203	2587.2177547615	6814.4652130944	5647.1506023448	524.3833090523	555.2758177032	662.5748049407	1955.1438743555	932.3103339304	858.5486879933	1575.5370562512	1257.0340694511	1312.6060562452	4040.6483959986	1807.2777819331	1662.4560978533	891.6681053481	2800.9950500174	874.5513912366	675.3645809291	3572.9874906752	2528.6846472116	1986.1114531601	464.2651991511	2156.6925571388	4457.2961407362	7156.0987861704	2161.2429634733	5527.0923021124	1281.9572151149	1617.3373469251	7029.9637658066	1968.5399667575	3235.7231720724	2589.8074733079	4863.65017027	2760.9248719616	5751.0296430899	2834.8619465907	4102.4069841794	1784.5770284005	2954.7875360815	1054.5436851718	1051.009649939	2776.829706316	5907.6890533632	3805.8855702313	3535.5592636915	3431.8160480036	2550.5099624153	2380.9366330691	1380.1003811267	1846.9687487502	2820.1908774898	3359.9814785984	702.758407591	1992.469489274	2156.199158503	1734.3887767646	2354.49259646	1715.1063835692	1851.880692014	2569.5405506685	1666.353281346	1156.2764163745	3022.9427436245	5340.0472718769	5237.4471239535	5348.211901159	418.0661799927	3448.5790690697	2410.7712521092	3188.7286162043	1287.6011301595	6195.2203928123	550.5263942854	1501.0045035103	980.2391369268	962.2718791956	1872.547014982	1020.9904240413	681.3915083434	4621.8648974753	4837.8288342437	680.3936483007	1589.9745820819	1275.3797525384	353.1215547026	447.5413119533	421.5878365419	428.9581882322	5769.7175625206	617.9105855181	4140.8298990113	386.3775055124	600.924414173	836.3705755973	429.2257976093	2231.5805194136	4603.6725888514	424.4645005402	3150.6295380204	5243.9122396005	4335.9491393808	561.9824320817	2022.5625241287	2194.7899750158	1173.2663552228	1839.5621695206	1613.3321929139	809.037263341	1640.7939802751	2881.1446930476	1162.7205905443	2290.7473649306	1655.3501198823	2494.4482394986	7511.2761324824	2022.0240779097	7565.6143766481	2554.2223910736	727.0133660264	8531.7852914774	2539.1947363339	1683.939091305	4056.82705702	1373.2803072059	3555.6810779219	2373.8399216191	2472.9555245496	1689.5140443737	1859.4169454854	1485.1065197101	629.9834927087	2349.0522247449	526.0075532031	1424.8666150941	2854.4913807828	292.0992900985	121.8097421225	146.2472600469	318.3314085969	2076.5606212309	797.6423710904	584.8401608957	832.9019405661	3131.8570032961	704.4601715117	7235.3647831434	5958.1825659094	243.8851540304	280.8605374603	7045.6088549771	5135.1280970891	6012.0777666473	8598.2776792722	3556.0893550842	2503.0535316484	4186.0401171815
M00359	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8263960782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.759900627	0	52.7830891538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3150895793	0	0	0	0	0	0	0	12.6211047855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00360	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8662099057	19.60307444	0	0	0	0	0	0	0
M00360	k__Bacteria	993.1318601601	3377.8154608298	1455.5989710668	2052.5204298107	3206.816464387	4345.8246008992	2258.2641969789	3235.0543178795	4356.3230620882	3646.0553398084	3676.1227276894	3556.0444959799	1872.1131349405	522.910803586	1044.8709453713	1423.7172166597	3769.286140588	4440.5324611757	1624.6578162324	6308.9098320138	1267.817302127	9202.4347160451	706.7773304672	6033.598869469	2331.455890225	5554.0653181957	4676.5396793286	638.5013605251	786.7198694684	773.7034072144	2423.3664542913	1685.8119046838	2054.0664775721	1939.9062499297	1289.9164895187	1273.9334703144	3968.6544022079	1883.5710083492	1878.3960731791	1096.2661344195	3057.0707617301	1656.0180572366	944.0309798904	3526.0970032778	6761.5860759559	2129.3979337434	623.1070443571	2505.5230332864	3965.1261178081	6026.4703658281	1952.2489534943	4848.2367215097	1324.0871131775	1598.6130423634	6617.706691763	1934.8903984389	3458.5913852761	2397.3526037326	5109.8143055208	3015.597326687	5826.2227262283	3450.3134413782	4215.7848641506	1975.0475409235	3291.4950153219	1130.3529799161	1302.712723804	2577.2838470672	5002.3961064281	3324.0699069298	3475.8796988626	3217.2491784026	2637.4697688409	2503.0036761103	1398.6445674673	1713.8951872772	3048.4214436572	3853.1175083419	861.2580859765	3823.8439690733	2661.4310224616	2452.0192716207	3020.2462945285	2198.360346938	2320.8029517226	3030.4313152254	1512.0250615731	1687.4281755965	2983.7692066754	5101.0367747649	4909.6772228793	5058.6989324153	509.6775459354	3591.6666194765	2987.837597004	3294.7230783469	1319.6095815777	5704.8178539842	948.9245759881	1898.5642728496	1152.450584907	1114.0476130931	1672.9629905606	1051.2978434156	1159.8823654559	4286.3411740135	4489.1443260578	703.1470105014	1365.8616804856	1327.1277818232	366.4639536225	989.5059329229	1067.0977470964	856.6655621226	5294.3248637253	1153.4451534091	4128.0166572759	699.8027345616	1051.1827721266	1109.0866407675	669.0061720203	2385.91333191	4158.7164278685	941.7035101234	2976.5717513717	4746.6361869263	4082.3004430661	779.0917381376	7870.4111899449	2079.4078862232	1164.2882451871	1859.1974389443	2161.6304936868	871.0563503268	2057.8097942817	3033.8816623285	1401.2982404309	2240.5242094195	1859.513951153	4914.620385552	5762.3675178905	3029.4735496574	5993.8219960755	2303.2657434142	1054.2935470023	6716.9077925073	3060.3389950132	3056.5109818618	3345.8020380236	1595.2977997734	2911.1352862074	2358.8749238345	3024.7367690814	1765.9837082904	1787.6804010207	1505.0988072187	857.3365805153	2456.2858004069	611.8790607879	1094.2083918792	2635.2875276748	481.600505643	466.4085043721	572.1499729225	1071.3753298818	2271.7721727174	1062.1162011363	755.5261036441	1161.0864070646	3008.7122129489	1023.861050728	6056.2789579198	5060.5056219438	344.4804233446	445.8468032266	6461.1675590682	5238.7663325703	6033.1744851475	8576.6604131528	3303.6719888224	2453.8642641916	4205.0292222792
M00360	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3554097159	0	0	0	0	0	0	0	0	0	0	8.1655720181	0	0	0	0	0	0	0	1.7387333717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4855763606	0	0	0	0	0	0	0	0	0	0	2.4388477169	0	204.0757119814	0	46.614435524	0	0.1854165465	0	0	1.3500114615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5496751923	0	0	0	0	0	0	0	1.4222494378	0	0	0	0.5116299212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0738162874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00361	k__Bacteria	363.3561797307	113.9088966195	351.3084300841	160.2885326369	135.582624497	1201.3202618166	313.6309834458	420.7220484683	0	96.3320647763	90.5831899164	94.8808199986	157.0379917984	0	38.5549074157	270.9708190876	388.714698859	576.8250874936	295.8856115425	40.0641718592	520.2740812375	719.0801006475	0	0	0	0	0	0	4.0949672376	1.4784259162	59.6203526318	172.8046945961	189.5518409765	65.2909126554	0.9615384616	0	0	0	321.7162220361	441.3666154162	403.7795134182	553.1292415891	177.2775317863	146.4998569228	1580.4343838464	161.6826514723	0	451.7948566089	85.7833579237	58.4051108345	27.4050889222	230.8852462856	21.5271437262	111.6139669479	0	190.6843282004	215.9727112122	7.8154690252	183.7133854521	153.7162601774	239.2482707179	72.3028883462	187.8300669608	98.9942924532	199.6007005915	60.4445618154	109.7448412855	427.7451605021	46.0920448417	51.7027554775	29.5825131158	202.453538401	83.1357468049	40.6498040805	80.8245058205	16.9824700258	116.2950538493	178.0671011026	76.7760901938	0	146.0890502774	257.7975204455	249.0513319144	249.7900564929	188.1432887767	155.5371227818	553.0149278901	191.0513041689	0	0	125.9829004477	0	0	0	0.1339806491	1.1802247829	0	3.4749942549	0	202.1456707228	0.6125266896	2.8982003708	0	0.8397559104	0	416.4595734955	277.3694810457	0	0	3.4367975478	0	7.1689120046	6.2598621335	1.9299865496	0	4.1225924074	99.4154234898	5.3454318926	0	319.1353395731	416.6941673366	237.5726396197	339.5751394909	197.012804714	318.6809232205	224.439685447	14.9218213459	59.3599832445	2551.8686837965	6.4650874103	0	109.782389154	53.9095149002	0	123.346180637	0	18.3125448897	89.4674732707	0	1313.4353140943	0	893.279342445	80.5776240214	102.5718406919	5.2935872951	134.9314138613	828.2460684671	1359.6529104516	20.3615199409	254.5683056661	30.5010641266	170.0213777179	16.7249543642	200.7300522396	178.8592104791	90.5681138126	84.5899307001	18.9943403142	10.2093919523	17.650836778	308.9664862275	23.2208709423	6.9995328535	5.8405571105	351.068693496	5.1946610153	22.9666453682	64.7724543527	26.3580324792	73.7925213328	10.7286366409	25.9021856347	8.314685995	2.232050293	0	521.5375185508	199.5465784961	73.1079018958	17.5243654055	351.5870989689	632.8077149491	56.3818588801
M00361	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1608391964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00362	k__Bacteria	254.8667820661	1007.1612348004	268.1982893058	488.6652869516	968.8109322281	454.3487370325	648.7306692142	731.0678166752	3670.4363029272	1453.1440412736	1467.9098160824	1423.1189516404	569.3794476415	234.6682959749	429.201367563	497.6571723417	973.5901333442	1099.7642178205	432.0492431903	1376.9915041597	273.6890669612	3129.5798746252	108.863205855	1494.7780301494	558.6503472115	904.7545870448	810.6567391257	114.4626703287	133.4980563806	105.8259069947	598.4317743797	368.7168143761	632.0739925856	151.7516482178	128.1634700998	1111.819019251	1217.2583221967	432.8532541725	527.3542952453	575.535649786	477.2581587148	573.9858908026	236.4729265543	1007.8940673667	1114.9315413443	1564.5720397684	271.8083137448	592.5292751474	1088.4402752477	1787.0956769073	231.3698808701	1699.242549013	304.7529193943	285.5125910466	2705.3076975421	309.1910966542	892.0014630192	719.6977660564	1588.6753761127	867.7609697664	1316.3175189091	1466.0518273776	1498.0325892375	469.8762544301	1011.343157823	271.5837335584	420.8650573104	997.4841612761	1590.5377628082	992.5582331915	1623.900971038	921.8229483307	1125.9652160234	1133.3028501559	359.5928549244	545.9973295271	2107.1842422861	2572.3315011827	455.3144398101	5775.0645573372	513.1388193327	498.9229871169	606.6616394475	404.9244077421	446.6313970666	564.0977047109	854.8019987888	422.4118428953	1086.9108402581	2817.4842815256	1459.3523844907	1682.9527023277	55.2565613187	1203.4477977841	1030.7630131981	1396.355006949	212.9461460796	3932.9881462623	100.3490906597	698.7981384673	54.8003551078	108.98100925	75.824445244	401.7420710082	586.9327407162	2045.4490549818	2288.6075872528	102.0515214212	92.9624335458	293.3148051366	108.7516027307	673.5851342568	752.3465665778	352.3145433294	1191.9807769127	640.0372878828	990.2946098343	217.2217998204	459.8147282589	232.7077808907	219.7719605219	506.5866002656	1488.559550087	136.2688340616	1808.7328345085	2559.9589289994	1699.6970442021	272.7008715498	990.3229977454	598.2501431992	454.4083905789	890.8111545151	1078.6840844447	288.3457342262	1246.7471502629	1086.6121021793	711.0567006832	502.3332899303	1254.7398352365	1248.168816095	1526.7226834655	1300.7268707453	1889.4304978716	810.6712795239	550.070074744	1916.6923914195	1627.9615679814	1612.4778020353	716.972513423	652.580861099	488.6886581635	741.9802112725	874.6181867411	465.9127533922	163.5653447329	679.951431773	259.0568337611	1579.2250003339	316.6703565981	277.6235368282	494.6611303091	191.6095054212	39.0672633473	66.0813386225	208.0352108254	911.7608541754	459.6913629904	389.7120799668	636.1056078055	1312.8906045633	472.9713734656	1702.5815020007	1417.5518463552	190.8227825436	165.2674237664	1967.6247866374	1742.43513436	2000.5760558962	3124.59524767	1126.7605947277	335.2189870574	1124.529297219
M00362	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8445933595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.4884361024	0	29.1501834736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5547715101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00364	k__Bacteria	49.4624456932	234.0496772386	278.5154119659	90.2519300768	193.5579283455	14.7507196896	491.980198469	252.133299194	63.2416639964	581.8983400491	685.8424222354	637.6944487539	893.0181625916	398.5394529649	430.4332421353	336.9992657814	144.9908074674	322.6337200463	319.2823610254	339.9719141819	240.3393623903	2111.8535427942	72.4388033971	1633.4855231422	0	141.8017776482	177.638488949	132.8431051385	139.9662988727	120.5691248933	477.4701165836	424.7096799985	547.2373676153	329.1301141409	362.1840220509	0	25.2632560689	109.2348349943	638.9521278264	1093.063044642	813.8446540572	1067.9650180952	372.9741700862	1229.4734885126	433.866837303	2227.3208487587	33.1041213567	742.7150746311	369.4983485851	337.7440530528	518.1571633026	685.7128090336	191.2921887585	412.5914538371	165.7893003136	332.6548179381	481.3592891025	189.5845598969	891.1995311561	447.5641455378	321.0122863861	275.5713144198	870.932675806	472.0538333297	547.8743265837	310.9007073757	255.0491071423	396.4251779431	85.4855213017	181.7001348938	1265.7602573045	351.9040315267	964.7655039987	983.7725453011	149.3384222123	82.9761979072	385.8107895232	825.3856895175	393.4904894515	7091.5211807873	676.7057178111	602.7577976158	757.0417855594	454.2845202332	616.3710165255	699.5153286846	626.4700515716	576.5259509045	159.5727066378	1319.1960186456	66.5151812183	535.3819398542	0	657.0242869788	404.2488356408	0	492.7384555885	50.9565631643	127.9308434652	1318.7270128748	297.8244386384	396.6953149247	387.5571134361	164.3658183216	509.4485747953	1958.5862871316	1876.0959416236	201.4395687613	287.7650894666	109.9648735671	209.6205078971	922.1218379913	873.1178326998	540.515960259	23.3733859771	774.6759330808	826.385273865	290.9007237109	538.2489931299	140.6610574098	90.3583293459	303.2738550808	1126.0687157685	57.6712950258	1372.705076696	1320.0671749269	105.5717769115	341.8874865399	886.9669042315	212.9881957754	79.6326104173	910.9037453652	492.7332379169	6.9158131682	577.9380096337	831.3232032041	360.7613243769	687.3509825073	0	1159.1916790961	2037.7668689952	829.5415676912	2167.7339081391	506.6410316014	350.0455822614	2417.0317228093	1218.847978705	689.672626758	1010.0441142553	847.0053139366	1012.6731835428	511.4942615145	586.0761507682	1261.1473901945	396.104786746	272.9376879815	130.0828133943	1020.3273511247	531.335711842	584.9597371186	775.5502404594	391.5021699022	113.5335794022	174.0807869149	234.1836810496	807.6506515387	546.8355610129	327.8130823587	410.2730140537	455.7658504949	376.9430429109	92.9858568834	59.7845917131	43.1936905154	1.315278691	196.5209595351	451.267476123	732.465131585	596.1099627877	717.9934422527	488.9565988961	441.0888040025
