Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko03030	k__Bacteria	239.2459148354	724.8155030042	413.5246349654	518.9872302218	825.6406125275	855.6013445232	508.6367732762	675.5464309787	1106.29078477	850.5750120304	1001.2986128803	1065.0821918062	555.0922747716	175.2503304104	226.2728563667	258.2322776395	845.3392214931	1053.9541072694	221.2403458776	1774.1793082116	126.7032769342	2094.7728807208	85.0953984722	1157.1471826566	448.6723474276	1779.41818142	1402.2781730845	147.3314199677	138.7035850552	160.3999952588	528.9869712451	373.3937705901	487.2386966199	466.8661420446	385.930404663	812.9712808989	578.2644223986	216.7359593004	452.4768049461	544.333593781	535.6452509147	531.6992606682	248.8024577449	845.4957485406	1905.4005606025	1108.4630751104	234.8008856211	872.9835745777	1055.3281905259	1455.9562993999	563.0211445696	1108.7207689583	203.6499973055	342.9320903466	1737.470997381	375.646121974	734.0510020466	751.2909840888	1162.4516264958	635.3772274871	1181.8213010472	792.3863092577	934.2678387374	569.5275741893	706.0415260314	315.5315137053	397.2234540048	799.6304054691	1347.3160088996	925.5906389658	1018.6645336515	842.2479533668	777.8962459461	733.2269239166	352.8748137713	353.2993119956	637.4074949832	808.6365597079	238.6341896795	2422.7886863561	545.4081530858	482.1777637683	606.4663169344	436.5240339502	488.9178417957	581.0085696252	702.1217177883	444.0096640006	925.5786877933	1654.536185238	776.9840818241	1029.7014260277	395.7535632817	822.9483590059	640.1061216541	655.9823426702	536.9554804186	1912.0743208023	225.5275500137	683.0861432117	358.200695759	549.1684821766	583.1582373598	308.0664619358	235.6699438246	2065.8904155278	2121.4562690329	559.2738073165	403.2271013268	267.0617481254	199.2757619604	170.4968893582	157.1452606375	191.277393143	1098.8708612214	228.2101991851	827.3860674034	168.8017332444	293.3671075291	320.2781957936	281.5529332314	528.9652737287	1098.9937836699	118.1227521631	1160.1547696982	1559.890639277	1076.6133779849	216.2931993349	1733.7944160916	460.5383531886	547.8865629	658.1336040894	679.0522405584	449.8905914764	705.5798967242	954.159062718	454.499955316	550.4652777376	643.944745	1296.7324344094	1566.1195712468	946.326504025	1702.5475491367	708.1815644437	398.8131593432	1765.8542922462	1076.2820449594	962.8778193332	785.162477129	699.4037603922	813.7162778267	625.3492310697	769.7174495849	708.2614196166	405.4024094401	459.4250499804	216.0891253565	782.4490575348	283.1105144913	580.0367610704	702.8866094348	223.8220483507	198.3952019066	246.4568450637	231.520441824	463.8173491651	241.2417463344	205.8971096936	272.2161103888	849.5425372136	277.8248094836	859.7268921222	744.8015328357	93.2805981201	63.4845439742	1233.4324147714	1076.1802005952	1115.5450188435	1852.8202248936	880.196898592	849.2248380642	879.1719410986
ko03030	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8927186991	0	0	0	0	0	0	0	2.0413777839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.9567303136	0	38.112889598	0	0	0	0	0.6795597308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3234902335	0	0	0	0	0	0	0	0	0	0	0	1.2911337601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89930533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03040	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788431602	0	0	0	0	0	0	0	0	0	0	3.4962049263	0	0	0	0	0	0	0	1.6444774762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3320847096	0	0	0	0	0	0	0	0	0	0	2.0276712615	0	166.1128648008	0	43.5630747496	0	1.0256257992	0	0	3.3299209413	0	0	0	0	0	0	0	0	0.2551020408	0	0	0	0	0	0	0	8.2227183854	0	0	0	0	0	0	0	0.8341206312	0	0	0	1.1680498224	0	0	0	0.3789569714	0	0	0.1225822189	0	0	0	0	0	0	0	0	0.9758689371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03050	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4647674615	6.6582337257	0	0	0	0	0	0	0
ko03050	k__Bacteria	3.0576718889	6.9727706662	3.5445332324	3.588761149	14.2893000382	0.8197593262	2.0931417765	10.932480951	0	55.8601980638	82.4073880321	46.2026874631	31.9585675273	2.9470650848	0.354845311	1.1623662684	77.0768842675	97.3649798725	5.2116030343	191.6396708561	1.6940937434	68.3069864404	0.0993203462	1.0823271157	0	209.1661765494	163.5546172227	0.9887254622	1.881108424	0	0	0	0.3607279114	0	0	0	0.269999884	0.7323891057	0.9438894622	0.1552868509	0.402810176	0.7203114642	0.2134597511	0.5574893428	8.8327754218	1.8391062875	0	52.9132558898	49.8006080868	134.4713843065	0.52715999	101.5348124541	3.5693610876	2.3985158829	131.351923068	6.484619174	3.0683665878	25.4519187052	7.512315096	2.7633979772	3.6100533193	60.4147113141	20.1181517192	26.2748966478	2.4483232256	10.8575393089	6.8084574134	24.0679031792	95.895021954	52.7396977388	2.2406379976	35.6783402625	0.2632913052	0	5.7531262231	2.1903059227	2.5351675532	1.9590931137	0.5061437096	0.3212964481	15.6899067929	3.8525730093	5.486734825	7.9198854657	8.4519618622	9.4174082477	1.4464349302	22.4851597346	4.3104964966	3.5363764719	20.7530817793	2.5579018052	0	2.4768086386	0.8355543428	2.7759656254	0.3458946305	0.8773995567	0	1.7515621694	0.4788137464	0.5550758187	0.6810479108	1.0358531346	1.0368590742	103.6402040206	94.4523592945	2.4614018443	4.3182355492	0.3777674799	3.9560413581	0.2724448112	0.1058490373	1.3201173068	0	0.8631595127	8.1401170215	0.4082805493	0.5857125192	1.8423081792	1.3850043376	5.573427729	40.9023698541	5.7354750457	25.3236163745	58.6973153421	79.8969078665	0	0	0.5122277227	0.2709469773	22.813893751	2.4876987659	0.6856107329	2.7647574244	1.0548224983	1.7300900889	0.1916958892	0	0.1486668875	40.7544297207	0.198551529	26.3396484517	2.3479027387	0.6093396609	35.0139587324	1.0123331106	0.1840651216	9.9091542535	4.259887839	2.2191216858	4.164543818	1.5491551373	4.3226678339	0	1.9034038622	1.2656018661	0	0	0	1.1180711892	0	0	0	0	2.7411734387	0.6298877955	0.4234690765	5.2092734364	34.2043084103	0.9073232726	119.7570287731	98.848969731	0.1697845355	1.0370833348	132.7574283774	40.6746054042	51.6423772901	189.886075622	29.5343369359	21.4987548334	66.5487922854
ko03050	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575330204	0	0	0	0	0	0	0	0	0	0	5.0807172004	0	0	0	0	0	0	0	2.4911533588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6863593548	0	102.6486784004	0	39.885244696	0	0.6072901771	0	0	1.4216341657	0	0	0	0	0	0	0	0	1.5316915487	0	0	0	0	0	0	0	11.248486192	0	0	0	0	0	0	0	0.6980160598	0	0	0	0.727885145	0	0	0	0.09623284	0	0	0.3993091379	0	0	0	0	0	0	0	0	1.507942653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03060	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552921939	0	5.4263925115	6.0108189373	0	0	0	0	0	0	0
ko03060	k__Bacteria	230.8767028252	1251.0057468984	266.9920261736	526.3919719529	947.2777055135	1037.9445695079	1227.3522229187	1124.4168841404	1852.9909046477	1469.3359806872	1373.0897847439	1929.0946321417	1004.276768774	300.7608728583	420.0830954272	506.7751797276	1209.5359163388	1645.2226291818	494.7435030993	2619.5871734021	444.2570559677	4396.3061383272	93.0415756645	707.1085532787	294.7213805716	2320.3246126427	1860.3283251366	210.6909347455	224.3908656244	106.5299384594	673.77698696	433.6003627886	717.122292417	117.4020413365	84.2102923325	1517.7692578135	674.2981477666	156.7328023208	694.4872712174	770.6182689158	928.2917886027	627.5197990858	168.6031211436	1225.7194502916	1989.8627139963	1833.3245926973	104.507317617	1123.9096564926	992.1589706804	1449.4549808892	105.9837783962	1697.4850504892	332.2702001202	307.2198853292	2436.2882146479	487.3148418087	930.9007046339	706.7551556247	1164.8354815772	867.5855752261	1291.0250954311	1299.2439475612	1339.6903933887	690.0482461342	931.2124086903	400.6365860237	475.1929224204	898.717190372	1191.4871462238	857.1612422307	1271.4008235937	771.8720391588	930.1121716303	981.4013912119	509.7912277956	616.4404393037	1682.3641070336	1982.82389289	457.4139770575	4174.3972832736	842.4828227331	762.7924214233	1108.4261692332	884.0761320946	758.4207753754	846.6516558334	884.953326609	590.4164612811	1549.8041898847	2501.9981205588	2298.9786148093	1572.3014131487	0	1268.6365570394	1008.1154006599	1270.1933162659	523.2926563748	1373.1687081857	190.805267488	936.9976221073	221.9335265295	574.3168132433	358.2656520265	367.3201234996	350.5144293244	2457.5982860711	2741.0764851364	404.5505325824	213.5899609614	451.4044925523	191.8272123454	413.3571157223	404.4699196552	328.8480181849	596.5942468435	441.2897000192	1422.0496566304	239.9761513836	403.4144825685	296.9858768272	489.2943880251	681.1849305367	2114.2134794871	141.8325639962	2131.4989898628	2758.4599387566	1523.7611574206	226.8207910855	2253.5983210048	362.4696053448	1019.125422302	1237.5638091038	842.4728118943	1031.9865004713	886.6757393751	1277.9300505164	531.5681419943	572.0107767977	1479.2613514626	1982.6484657637	585.1335318119	1563.2059225997	1306.0076838635	548.1478348909	455.5113984276	1582.4841702228	1827.6208904924	1857.396206408	781.1961266421	968.097803312	298.7482690215	701.702999675	935.9300774557	1035.0016305349	278.8484830944	454.7783589103	234.8307083812	1880.033925244	508.5079637182	792.4420747655	459.7854387743	391.3152075343	93.3048982468	102.8668745622	506.3726593071	997.234909879	479.4184732876	355.8428216836	441.8727972838	1109.8178294419	474.5784475111	1120.0230697187	1003.2062649555	80.1041029026	34.64592268	1567.9835164402	1064.8128477376	1349.1314032747	2452.2200798713	1170.0524929131	934.3814780756	1103.4227260728
ko03060	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8200187434	0	0	0	0	0	0	0	1.5491306721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1243781095	0	0	0	0	0	0	0	0	0	0	2.0828821007	0	67.4582566375	0	31.3381901249	0	2.6427645957	0	0	1.6877608123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0869443723	0	0	0	0	0	0	0	0	0	0	0	2.4747266265	0	0	0	0.2211522449	0	0	0	0	0	0	0	0	0	0	0	1.6392940416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03070	k__Bacteria	181.5205535801	279.2879004016	244.8393729638	222.1754409728	383.79824767	40.7157228705	442.7740749823	305.6965416045	1540.7417300334	600.0205241023	459.7386539191	525.4728135357	281.5119976937	91.0434527022	159.351014688	194.6464270097	202.0667593857	425.2116363291	248.4495223491	291.064649992	286.7971267543	599.8518497724	40.0468347934	2.1496694783	0	25.4973579776	21.1681602416	27.1248384471	43.2098009439	63.2473079791	174.9378088665	229.2839220459	300.8599276678	263.5247307154	185.0643579536	1108.1115317123	553.4375714791	115.2618307475	416.0231844779	744.2874259216	339.8883072112	655.0652740549	231.2759063901	681.1658200115	445.2125573305	1100.2565393212	151.4684747508	511.6909964598	539.0021731633	836.2986038725	267.8766629379	935.9926741665	106.5598788529	214.9351346878	169.3027132445	200.0084140926	305.4032159799	206.8002155108	467.9682522821	287.4122497213	307.1399034956	137.7073801277	511.2989995608	166.1656544588	326.0973909022	117.3065768259	228.9784126205	470.1028128019	95.3385566414	138.1444422678	111.2651780454	235.0243266254	233.2225885783	299.4667600891	151.0675732585	75.7486468184	176.2939143966	345.4471013062	221.0623477832	165.2335563957	315.5986331155	353.8763767141	340.650979717	290.5823578386	302.4666035853	319.1493992921	708.2573357955	269.1298600047	17.1029728702	100.679620719	122.5610459033	0	173.1262810773	0	27.2396622473	680.3021852947	87.2969954651	264.9475828265	97.9331516627	1004.1445544392	88.9661791908	71.5904003238	147.9920356068	38.8876992617	122.738113427	1236.7112380998	1363.2908649668	20.6267079065	127.1171609715	139.178083942	75.3864436347	208.7584573802	216.1430022124	161.1643858905	302.4661626479	205.3115861735	672.6275637737	97.2807264098	155.4544370244	295.0948220275	354.1522985715	367.836259704	710.9166787778	38.571979624	840.1158373404	555.7604066336	155.2949383161	214.4573867968	262.6040110061	250.4921703025	468.6077722465	464.0532844281	488.3663063844	502.8275962278	423.3389457933	281.3747151605	311.6703728696	258.1069344222	1193.9417212245	447.0238532114	752.0384203184	621.9802611562	960.7534399994	180.7231227628	207.0125250476	1018.9737762592	785.329944405	864.0543775802	387.9617578757	423.1157237713	352.0500590375	172.1875474548	424.9082316924	633.8905862413	202.4912709085	124.8038828939	157.5295515343	1505.1101683672	330.4503870167	81.6910236242	303.8058584986	277.0054119098	290.316637793	263.0809620265	305.0947586189	419.098711929	272.6905063957	190.6094603987	189.0309402754	316.6983919652	251.923563114	424.8975185984	320.5134037132	64.6689647258	31.6070175	334.4901737961	333.3523749829	367.473778741	207.3537693431	318.6428535898	201.2875433151	200.5206038514
ko03070	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1642705343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0732334471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03320	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5246012626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.473227953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3581983514	0	0	0	0	0.7440948954	0	0	0	0	0	0	0.3461589598	0	0	0	21.5726502352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6730191465	3.1593964298	6.3034297874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03320	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.4328354947	0	19.4199179506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03410	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2874330162	8.8898541536	0	0	0	0	0	0	0
ko03410	k__Bacteria	113.57754896	543.5517781685	197.8269580829	352.3316832218	612.4379056451	328.4145921117	446.7646176003	489.9385068164	1311.1585903106	801.2666584483	827.3294748225	899.4386443983	353.9499524538	94.2400051688	138.6929739988	346.3579086728	779.7798610766	1055.5924555891	332.410170392	1314.5721628697	320.5738266635	1753.0900682145	64.1617287494	1185.510950188	462.7199628093	1339.3588697388	1072.5675876414	96.3000226332	92.4675720114	108.2698473478	405.8573043076	281.2346571714	356.6104483933	349.9666350072	262.3777287038	947.6576663697	937.8977610863	421.9185058842	366.7696802922	390.6976433146	524.9185475114	491.2554578563	227.3069455986	623.4336954809	760.2514321692	1035.253055948	118.0879890961	296.6649506935	507.8084750255	1110.0104470958	367.8302621006	934.8820059761	190.7166955236	236.9038258763	1254.98912986	249.3466118113	685.9918773242	365.2014077704	1004.0231696744	554.6851037558	1168.5227768843	619.9811593272	820.3030332839	222.3572020699	674.7501895625	171.5483388562	270.1431515898	551.142929877	834.6634740648	548.3397588574	873.3882306899	586.5422944631	663.6007490138	596.0935270737	220.3619784962	240.4027464584	441.3289964437	674.5336593029	231.9700900756	3070.600179017	441.8215996465	405.4446609549	429.4453817089	316.7464764088	395.6845448533	484.7645085789	434.6141507448	266.3452063054	707.4456876281	1137.5602010055	784.3813330311	843.7589976545	57.0745583101	659.5138508495	486.9034741051	578.2214637047	331.7060468201	1670.7138486718	185.0981007696	580.6986650582	235.9335606249	324.4361937236	381.265911652	202.9580482996	223.2891247653	2221.0987813443	2246.7439043785	278.7242818693	256.897980207	194.1918802272	60.8819245153	256.3227944641	263.121704388	247.0548564004	1080.0537763306	287.5644253267	622.0674281321	159.8652941362	294.8524515996	176.8279678972	88.8579114493	440.7318938073	973.9052525752	78.3179205915	943.9931491344	1287.5730974045	769.8039223954	120.6466516461	931.2542993604	291.5488031877	434.9002975789	498.1837721914	456.2339384276	304.5420210876	489.4666421373	785.2584454372	264.9682628287	393.4804068167	516.7449715816	936.3986335788	620.6410421795	837.3890390913	817.9638567141	536.9717788151	225.3079654476	906.4514757595	978.826710923	767.9429492081	475.0589217928	336.6047727565	355.9451553167	478.4217989043	364.5590219091	460.4994890524	313.0406422234	374.9375418919	165.6258575371	681.8340002854	245.4486944944	419.8022410405	326.7265147049	171.6643398088	101.567723393	162.837983307	243.7613871837	366.8836204356	184.1760397795	189.6236846939	278.8995835544	688.5607020653	189.3134339904	832.0798988842	715.3442134607	60.7479327653	58.0401777366	1049.4145791091	1071.1998892614	1131.4700510439	1301.5056864225	480.4372120357	457.2505622858	712.5999892249
ko03410	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3645189262	0	0	0	0	0	0	0	0	0	0	2.6811834371	0	0	0	0	0	0	0	0.6128968596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4565247029	0	0	0	0	0	0	0	0	0	0	2.0284468148	0	54.1140155189	0	25.7434295353	0	0	0	0	0.2057460136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7323998449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03420	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5730073137	6.9623948219	0	0	0	0	0	0	0
